# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = mixed_02_model
# start_datetime = 2023-12-07 13:58:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1270646599 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/mixed_02/mixed_02_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,m.1.1,m.2.1,m.3.1,m.4.1,m.1.2,m.2.2,m.3.2,m.4.2,m.1.3,m.2.3,m.3.3,m.4.3,m.1.4,m.2.4,m.3.4,m.4.4,m.1.5,m.2.5,m.3.5,m.4.5,u.1.1:1.1:1,u.1.1:1.1:2.1,u.1.1:1.1:2.2,u.1.1:1.2:1,u.1.1:1.2:2.1,u.1.1:1.2:2.2,u.1.1:2.1.1,u.1.1:2.2.1,u.1.1:2.3.1,u.1.1:2.4.1,u.1.1:2.1.2,u.1.1:2.2.2,u.1.1:2.3.2,u.1.1:2.4.2,u.1.1:2.1.3,u.1.1:2.2.3,u.1.1:2.3.3,u.1.1:2.4.3,u.1.1:2.1.4,u.1.1:2.2.4,u.1.1:2.3.4,u.1.1:2.4.4,u.1.1:2.1.5,u.1.1:2.2.5,u.1.1:2.3.5,u.1.1:2.4.5,u.2.1:1.1:1,u.2.1:1.1:2.1,u.2.1:1.1:2.2,u.2.1:1.2:1,u.2.1:1.2:2.1,u.2.1:1.2:2.2,u.2.1:2.1.1,u.2.1:2.2.1,u.2.1:2.3.1,u.2.1:2.4.1,u.2.1:2.1.2,u.2.1:2.2.2,u.2.1:2.3.2,u.2.1:2.4.2,u.2.1:2.1.3,u.2.1:2.2.3,u.2.1:2.3.3,u.2.1:2.4.3,u.2.1:2.1.4,u.2.1:2.2.4,u.2.1:2.3.4,u.2.1:2.4.4,u.2.1:2.1.5,u.2.1:2.2.5,u.2.1:2.3.5,u.2.1:2.4.5,u.1.2:1.1:1,u.1.2:1.1:2.1,u.1.2:1.1:2.2,u.1.2:1.2:1,u.1.2:1.2:2.1,u.1.2:1.2:2.2,u.1.2:2.1.1,u.1.2:2.2.1,u.1.2:2.3.1,u.1.2:2.4.1,u.1.2:2.1.2,u.1.2:2.2.2,u.1.2:2.3.2,u.1.2:2.4.2,u.1.2:2.1.3,u.1.2:2.2.3,u.1.2:2.3.3,u.1.2:2.4.3,u.1.2:2.1.4,u.1.2:2.2.4,u.1.2:2.3.4,u.1.2:2.4.4,u.1.2:2.1.5,u.1.2:2.2.5,u.1.2:2.3.5,u.1.2:2.4.5,u.2.2:1.1:1,u.2.2:1.1:2.1,u.2.2:1.1:2.2,u.2.2:1.2:1,u.2.2:1.2:2.1,u.2.2:1.2:2.2,u.2.2:2.1.1,u.2.2:2.2.1,u.2.2:2.3.1,u.2.2:2.4.1,u.2.2:2.1.2,u.2.2:2.2.2,u.2.2:2.3.2,u.2.2:2.4.2,u.2.2:2.1.3,u.2.2:2.2.3,u.2.2:2.3.3,u.2.2:2.4.3,u.2.2:2.1.4,u.2.2:2.2.4,u.2.2:2.3.4,u.2.2:2.4.4,u.2.2:2.1.5,u.2.2:2.2.5,u.2.2:2.3.5,u.2.2:2.4.5,u.1.3:1.1:1,u.1.3:1.1:2.1,u.1.3:1.1:2.2,u.1.3:1.2:1,u.1.3:1.2:2.1,u.1.3:1.2:2.2,u.1.3:2.1.1,u.1.3:2.2.1,u.1.3:2.3.1,u.1.3:2.4.1,u.1.3:2.1.2,u.1.3:2.2.2,u.1.3:2.3.2,u.1.3:2.4.2,u.1.3:2.1.3,u.1.3:2.2.3,u.1.3:2.3.3,u.1.3:2.4.3,u.1.3:2.1.4,u.1.3:2.2.4,u.1.3:2.3.4,u.1.3:2.4.4,u.1.3:2.1.5,u.1.3:2.2.5,u.1.3:2.3.5,u.1.3:2.4.5,u.2.3:1.1:1,u.2.3:1.1:2.1,u.2.3:1.1:2.2,u.2.3:1.2:1,u.2.3:1.2:2.1,u.2.3:1.2:2.2,u.2.3:2.1.1,u.2.3:2.2.1,u.2.3:2.3.1,u.2.3:2.4.1,u.2.3:2.1.2,u.2.3:2.2.2,u.2.3:2.3.2,u.2.3:2.4.2,u.2.3:2.1.3,u.2.3:2.2.3,u.2.3:2.3.3,u.2.3:2.4.3,u.2.3:2.1.4,u.2.3:2.2.4,u.2.3:2.3.4,u.2.3:2.4.4,u.2.3:2.1.5,u.2.3:2.2.5,u.2.3:2.3.5,u.2.3:2.4.5
0,0,0.445914,3.1214,3.21527,3.30915,3.40303,3.4969,3.59078,3.68466,3.77853,3.87241,3.96629,4.06016,4.15404,4.24792,4.34179,4.43567,4.52955,4.62342,4.7173,4.81118,4.90505,0.445914,0.891828,1.33774,1.78366,2.22957,2.67548,3.1214,3.21527,3.30915,3.40303,3.4969,3.59078,3.68466,3.77853,3.87241,3.96629,4.06016,4.15404,4.24792,4.34179,4.43567,4.52955,4.62342,4.7173,4.81118,4.90505,0.445914,0.891828,1.33774,1.78366,2.22957,2.67548,3.1214,3.21527,3.30915,3.40303,3.4969,3.59078,3.68466,3.77853,3.87241,3.96629,4.06016,4.15404,4.24792,4.34179,4.43567,4.52955,4.62342,4.7173,4.81118,4.90505,0.445914,0.891828,1.33774,1.78366,2.22957,2.67548,3.1214,3.21527,3.30915,3.40303,3.4969,3.59078,3.68466,3.77853,3.87241,3.96629,4.06016,4.15404,4.24792,4.34179,4.43567,4.52955,4.62342,4.7173,4.81118,4.90505,0.445914,0.891828,1.33774,1.78366,2.22957,2.67548,3.1214,3.21527,3.30915,3.40303,3.4969,3.59078,3.68466,3.77853,3.87241,3.96629,4.06016,4.15404,4.24792,4.34179,4.43567,4.52955,4.62342,4.7173,4.81118,4.90505,0.445914,0.891828,1.33774,1.78366,2.22957,2.67548,3.1214,3.21527,3.30915,3.40303,3.4969,3.59078,3.68466,3.77853,3.87241,3.96629,4.06016,4.15404,4.24792,4.34179,4.43567,4.52955,4.62342,4.7173,4.81118,4.90505,0.445914,0.891828,1.33774,1.78366,2.22957,2.67548,3.1214,3.21527,3.30915,3.40303,3.4969,3.59078,3.68466,3.77853,3.87241,3.96629,4.06016,4.15404,4.24792,4.34179,4.43567,4.52955,4.62342,4.7173,4.81118,4.90505
0,0,0.0891571,0.6241,0.642869,0.661639,0.680409,0.699179,0.717949,0.736719,0.755489,0.774259,0.793029,0.811799,0.830569,0.849338,0.868108,0.886878,0.905648,0.924418,0.943188,0.961958,0.980728,0.0891571,0.178314,0.267471,0.356628,0.445785,0.534942,0.6241,0.642869,0.661639,0.680409,0.699179,0.717949,0.736719,0.755489,0.774259,0.793029,0.811799,0.830569,0.849338,0.868108,0.886878,0.905648,0.924418,0.943188,0.961958,0.980728,0.0891571,0.178314,0.267471,0.356628,0.445785,0.534942,0.6241,0.642869,0.661639,0.680409,0.699179,0.717949,0.736719,0.755489,0.774259,0.793029,0.811799,0.830569,0.849338,0.868108,0.886878,0.905648,0.924418,0.943188,0.961958,0.980728,0.0891571,0.178314,0.267471,0.356628,0.445785,0.534942,0.6241,0.642869,0.661639,0.680409,0.699179,0.717949,0.736719,0.755489,0.774259,0.793029,0.811799,0.830569,0.849338,0.868108,0.886878,0.905648,0.924418,0.943188,0.961958,0.980728,0.0891571,0.178314,0.267471,0.356628,0.445785,0.534942,0.6241,0.642869,0.661639,0.680409,0.699179,0.717949,0.736719,0.755489,0.774259,0.793029,0.811799,0.830569,0.849338,0.868108,0.886878,0.905648,0.924418,0.943188,0.961958,0.980728,0.0891571,0.178314,0.267471,0.356628,0.445785,0.534942,0.6241,0.642869,0.661639,0.680409,0.699179,0.717949,0.736719,0.755489,0.774259,0.793029,0.811799,0.830569,0.849338,0.868108,0.886878,0.905648,0.924418,0.943188,0.961958,0.980728,0.0891571,0.178314,0.267471,0.356628,0.445785,0.534942,0.6241,0.642869,0.661639,0.680409,0.699179,0.717949,0.736719,0.755489,0.774259,0.793029,0.811799,0.830569,0.849338,0.868108,0.886878,0.905648,0.924418,0.943188,0.961958,0.980728
0,0,1.10373,7.72612,7.95848,8.19085,8.42321,8.65558,8.88794,9.12031,9.35267,9.58503,9.8174,10.0498,10.2821,10.5145,10.7469,10.9792,11.2116,11.4439,11.6763,11.9087,12.141,1.10373,2.20746,3.31119,4.41492,5.51866,6.62239,7.72612,7.95848,8.19085,8.42321,8.65558,8.88794,9.12031,9.35267,9.58503,9.8174,10.0498,10.2821,10.5145,10.7469,10.9792,11.2116,11.4439,11.6763,11.9087,12.141,1.10373,2.20746,3.31119,4.41492,5.51866,6.62239,7.72612,7.95848,8.19085,8.42321,8.65558,8.88794,9.12031,9.35267,9.58503,9.8174,10.0498,10.2821,10.5145,10.7469,10.9792,11.2116,11.4439,11.6763,11.9087,12.141,1.10373,2.20746,3.31119,4.41492,5.51866,6.62239,7.72612,7.95848,8.19085,8.42321,8.65558,8.88794,9.12031,9.35267,9.58503,9.8174,10.0498,10.2821,10.5145,10.7469,10.9792,11.2116,11.4439,11.6763,11.9087,12.141,1.10373,2.20746,3.31119,4.41492,5.51866,6.62239,7.72612,7.95848,8.19085,8.42321,8.65558,8.88794,9.12031,9.35267,9.58503,9.8174,10.0498,10.2821,10.5145,10.7469,10.9792,11.2116,11.4439,11.6763,11.9087,12.141,1.10373,2.20746,3.31119,4.41492,5.51866,6.62239,7.72612,7.95848,8.19085,8.42321,8.65558,8.88794,9.12031,9.35267,9.58503,9.8174,10.0498,10.2821,10.5145,10.7469,10.9792,11.2116,11.4439,11.6763,11.9087,12.141,1.10373,2.20746,3.31119,4.41492,5.51866,6.62239,7.72612,7.95848,8.19085,8.42321,8.65558,8.88794,9.12031,9.35267,9.58503,9.8174,10.0498,10.2821,10.5145,10.7469,10.9792,11.2116,11.4439,11.6763,11.9087,12.141
0,0,-1.59681,-11.1777,-11.5138,-11.85,-12.1862,-12.5224,-12.8585,-13.1947,-13.5309,-13.867,-14.2032,-14.5394,-14.8755,-15.2117,-15.5479,-15.8841,-16.2202,-16.5564,-16.8926,-17.2287,-17.5649,-1.59681,-3.19362,-4.79043,-6.38724,-7.98405,-9.58086,-11.1777,-11.5138,-11.85,-12.1862,-12.5224,-12.8585,-13.1947,-13.5309,-13.867,-14.2032,-14.5394,-14.8755,-15.2117,-15.5479,-15.8841,-16.2202,-16.5564,-16.8926,-17.2287,-17.5649,-1.59681,-3.19362,-4.79043,-6.38724,-7.98405,-9.58086,-11.1777,-11.5138,-11.85,-12.1862,-12.5224,-12.8585,-13.1947,-13.5309,-13.867,-14.2032,-14.5394,-14.8755,-15.2117,-15.5479,-15.8841,-16.2202,-16.5564,-16.8926,-17.2287,-17.5649,-1.59681,-3.19362,-4.79043,-6.38724,-7.98405,-9.58086,-11.1777,-11.5138,-11.85,-12.1862,-12.5224,-12.8585,-13.1947,-13.5309,-13.867,-14.2032,-14.5394,-14.8755,-15.2117,-15.5479,-15.8841,-16.2202,-16.5564,-16.8926,-17.2287,-17.5649,-1.59681,-3.19362,-4.79043,-6.38724,-7.98405,-9.58086,-11.1777,-11.5138,-11.85,-12.1862,-12.5224,-12.8585,-13.1947,-13.5309,-13.867,-14.2032,-14.5394,-14.8755,-15.2117,-15.5479,-15.8841,-16.2202,-16.5564,-16.8926,-17.2287,-17.5649,-1.59681,-3.19362,-4.79043,-6.38724,-7.98405,-9.58086,-11.1777,-11.5138,-11.85,-12.1862,-12.5224,-12.8585,-13.1947,-13.5309,-13.867,-14.2032,-14.5394,-14.8755,-15.2117,-15.5479,-15.8841,-16.2202,-16.5564,-16.8926,-17.2287,-17.5649,-1.59681,-3.19362,-4.79043,-6.38724,-7.98405,-9.58086,-11.1777,-11.5138,-11.85,-12.1862,-12.5224,-12.8585,-13.1947,-13.5309,-13.867,-14.2032,-14.5394,-14.8755,-15.2117,-15.5479,-15.8841,-16.2202,-16.5564,-16.8926,-17.2287,-17.5649
0,0,-1.42863,-10.0004,-10.3012,-10.6019,-10.9027,-11.2035,-11.5042,-11.805,-12.1058,-12.4065,-12.7073,-13.008,-13.3088,-13.6096,-13.9103,-14.2111,-14.5119,-14.8126,-15.1134,-15.4142,-15.7149,-1.42863,-2.85726,-4.28589,-5.71452,-7.14315,-8.57178,-10.0004,-10.3012,-10.6019,-10.9027,-11.2035,-11.5042,-11.805,-12.1058,-12.4065,-12.7073,-13.008,-13.3088,-13.6096,-13.9103,-14.2111,-14.5119,-14.8126,-15.1134,-15.4142,-15.7149,-1.42863,-2.85726,-4.28589,-5.71452,-7.14315,-8.57178,-10.0004,-10.3012,-10.6019,-10.9027,-11.2035,-11.5042,-11.805,-12.1058,-12.4065,-12.7073,-13.008,-13.3088,-13.6096,-13.9103,-14.2111,-14.5119,-14.8126,-15.1134,-15.4142,-15.7149,-1.42863,-2.85726,-4.28589,-5.71452,-7.14315,-8.57178,-10.0004,-10.3012,-10.6019,-10.9027,-11.2035,-11.5042,-11.805,-12.1058,-12.4065,-12.7073,-13.008,-13.3088,-13.6096,-13.9103,-14.2111,-14.5119,-14.8126,-15.1134,-15.4142,-15.7149,-1.42863,-2.85726,-4.28589,-5.71452,-7.14315,-8.57178,-10.0004,-10.3012,-10.6019,-10.9027,-11.2035,-11.5042,-11.805,-12.1058,-12.4065,-12.7073,-13.008,-13.3088,-13.6096,-13.9103,-14.2111,-14.5119,-14.8126,-15.1134,-15.4142,-15.7149,-1.42863,-2.85726,-4.28589,-5.71452,-7.14315,-8.57178,-10.0004,-10.3012,-10.6019,-10.9027,-11.2035,-11.5042,-11.805,-12.1058,-12.4065,-12.7073,-13.008,-13.3088,-13.6096,-13.9103,-14.2111,-14.5119,-14.8126,-15.1134,-15.4142,-15.7149,-1.42863,-2.85726,-4.28589,-5.71452,-7.14315,-8.57178,-10.0004,-10.3012,-10.6019,-10.9027,-11.2035,-11.5042,-11.805,-12.1058,-12.4065,-12.7073,-13.008,-13.3088,-13.6096,-13.9103,-14.2111,-14.5119,-14.8126,-15.1134,-15.4142,-15.7149
0,0,0.319461,2.23623,2.30348,2.37074,2.43799,2.50525,2.5725,2.63976,2.70701,2.77427,2.84152,2.90878,2.97603,3.04329,3.11054,3.1778,3.24505,3.31231,3.37956,3.44682,3.51407,0.319461,0.638922,0.958383,1.27784,1.59731,1.91677,2.23623,2.30348,2.37074,2.43799,2.50525,2.5725,2.63976,2.70701,2.77427,2.84152,2.90878,2.97603,3.04329,3.11054,3.1778,3.24505,3.31231,3.37956,3.44682,3.51407,0.319461,0.638922,0.958383,1.27784,1.59731,1.91677,2.23623,2.30348,2.37074,2.43799,2.50525,2.5725,2.63976,2.70701,2.77427,2.84152,2.90878,2.97603,3.04329,3.11054,3.1778,3.24505,3.31231,3.37956,3.44682,3.51407,0.319461,0.638922,0.958383,1.27784,1.59731,1.91677,2.23623,2.30348,2.37074,2.43799,2.50525,2.5725,2.63976,2.70701,2.77427,2.84152,2.90878,2.97603,3.04329,3.11054,3.1778,3.24505,3.31231,3.37956,3.44682,3.51407,0.319461,0.638922,0.958383,1.27784,1.59731,1.91677,2.23623,2.30348,2.37074,2.43799,2.50525,2.5725,2.63976,2.70701,2.77427,2.84152,2.90878,2.97603,3.04329,3.11054,3.1778,3.24505,3.31231,3.37956,3.44682,3.51407,0.319461,0.638922,0.958383,1.27784,1.59731,1.91677,2.23623,2.30348,2.37074,2.43799,2.50525,2.5725,2.63976,2.70701,2.77427,2.84152,2.90878,2.97603,3.04329,3.11054,3.1778,3.24505,3.31231,3.37956,3.44682,3.51407,0.319461,0.638922,0.958383,1.27784,1.59731,1.91677,2.23623,2.30348,2.37074,2.43799,2.50525,2.5725,2.63976,2.70701,2.77427,2.84152,2.90878,2.97603,3.04329,3.11054,3.1778,3.24505,3.31231,3.37956,3.44682,3.51407
0,0,-0.915685,-6.40979,-6.60257,-6.79534,-6.98812,-7.18089,-7.37367,-7.56645,-7.75922,-7.952,-8.14477,-8.33755,-8.53032,-8.7231,-8.91588,-9.10865,-9.30143,-9.4942,-9.68698,-9.87975,-10.0725,-0.915685,-1.83137,-2.74705,-3.66274,-4.57842,-5.49411,-6.40979,-6.60257,-6.79534,-6.98812,-7.18089,-7.37367,-7.56645,-7.75922,-7.952,-8.14477,-8.33755,-8.53032,-8.7231,-8.91588,-9.10865,-9.30143,-9.4942,-9.68698,-9.87975,-10.0725,-0.915685,-1.83137,-2.74705,-3.66274,-4.57842,-5.49411,-6.40979,-6.60257,-6.79534,-6.98812,-7.18089,-7.37367,-7.56645,-7.75922,-7.952,-8.14477,-8.33755,-8.53032,-8.7231,-8.91588,-9.10865,-9.30143,-9.4942,-9.68698,-9.87975,-10.0725,-0.915685,-1.83137,-2.74705,-3.66274,-4.57842,-5.49411,-6.40979,-6.60257,-6.79534,-6.98812,-7.18089,-7.37367,-7.56645,-7.75922,-7.952,-8.14477,-8.33755,-8.53032,-8.7231,-8.91588,-9.10865,-9.30143,-9.4942,-9.68698,-9.87975,-10.0725,-0.915685,-1.83137,-2.74705,-3.66274,-4.57842,-5.49411,-6.40979,-6.60257,-6.79534,-6.98812,-7.18089,-7.37367,-7.56645,-7.75922,-7.952,-8.14477,-8.33755,-8.53032,-8.7231,-8.91588,-9.10865,-9.30143,-9.4942,-9.68698,-9.87975,-10.0725,-0.915685,-1.83137,-2.74705,-3.66274,-4.57842,-5.49411,-6.40979,-6.60257,-6.79534,-6.98812,-7.18089,-7.37367,-7.56645,-7.75922,-7.952,-8.14477,-8.33755,-8.53032,-8.7231,-8.91588,-9.10865,-9.30143,-9.4942,-9.68698,-9.87975,-10.0725,-0.915685,-1.83137,-2.74705,-3.66274,-4.57842,-5.49411,-6.40979,-6.60257,-6.79534,-6.98812,-7.18089,-7.37367,-7.56645,-7.75922,-7.952,-8.14477,-8.33755,-8.53032,-8.7231,-8.91588,-9.10865,-9.30143,-9.4942,-9.68698,-9.87975,-10.0725
0,0,0.480487,3.36341,3.46457,3.56572,3.66688,3.76803,3.86919,3.97034,4.0715,4.17265,4.27381,4.37496,4.47612,4.57727,4.67843,4.77958,4.88074,4.98189,5.08305,5.18421,5.28536,0.480487,0.960975,1.44146,1.92195,2.40244,2.88292,3.36341,3.46457,3.56572,3.66688,3.76803,3.86919,3.97034,4.0715,4.17265,4.27381,4.37496,4.47612,4.57727,4.67843,4.77958,4.88074,4.98189,5.08305,5.18421,5.28536,0.480487,0.960975,1.44146,1.92195,2.40244,2.88292,3.36341,3.46457,3.56572,3.66688,3.76803,3.86919,3.97034,4.0715,4.17265,4.27381,4.37496,4.47612,4.57727,4.67843,4.77958,4.88074,4.98189,5.08305,5.18421,5.28536,0.480487,0.960975,1.44146,1.92195,2.40244,2.88292,3.36341,3.46457,3.56572,3.66688,3.76803,3.86919,3.97034,4.0715,4.17265,4.27381,4.37496,4.47612,4.57727,4.67843,4.77958,4.88074,4.98189,5.08305,5.18421,5.28536,0.480487,0.960975,1.44146,1.92195,2.40244,2.88292,3.36341,3.46457,3.56572,3.66688,3.76803,3.86919,3.97034,4.0715,4.17265,4.27381,4.37496,4.47612,4.57727,4.67843,4.77958,4.88074,4.98189,5.08305,5.18421,5.28536,0.480487,0.960975,1.44146,1.92195,2.40244,2.88292,3.36341,3.46457,3.56572,3.66688,3.76803,3.86919,3.97034,4.0715,4.17265,4.27381,4.37496,4.47612,4.57727,4.67843,4.77958,4.88074,4.98189,5.08305,5.18421,5.28536,0.480487,0.960975,1.44146,1.92195,2.40244,2.88292,3.36341,3.46457,3.56572,3.66688,3.76803,3.86919,3.97034,4.0715,4.17265,4.27381,4.37496,4.47612,4.57727,4.67843,4.77958,4.88074,4.98189,5.08305,5.18421,5.28536
0,0,-0.586379,-4.10465,-4.2281,-4.35155,-4.475,-4.59844,-4.72189,-4.84534,-4.96879,-5.09224,-5.21569,-5.33913,-5.46258,-5.58603,-5.70948,-5.83293,-5.95637,-6.07982,-6.20327,-6.32672,-6.45017,-0.586379,-1.17276,-1.75914,-2.34552,-2.93189,-3.51827,-4.10465,-4.2281,-4.35155,-4.475,-4.59844,-4.72189,-4.84534,-4.96879,-5.09224,-5.21569,-5.33913,-5.46258,-5.58603,-5.70948,-5.83293,-5.95637,-6.07982,-6.20327,-6.32672,-6.45017,-0.586379,-1.17276,-1.75914,-2.34552,-2.93189,-3.51827,-4.10465,-4.2281,-4.35155,-4.475,-4.59844,-4.72189,-4.84534,-4.96879,-5.09224,-5.21569,-5.33913,-5.46258,-5.58603,-5.70948,-5.83293,-5.95637,-6.07982,-6.20327,-6.32672,-6.45017,-0.586379,-1.17276,-1.75914,-2.34552,-2.93189,-3.51827,-4.10465,-4.2281,-4.35155,-4.475,-4.59844,-4.72189,-4.84534,-4.96879,-5.09224,-5.21569,-5.33913,-5.46258,-5.58603,-5.70948,-5.83293,-5.95637,-6.07982,-6.20327,-6.32672,-6.45017,-0.586379,-1.17276,-1.75914,-2.34552,-2.93189,-3.51827,-4.10465,-4.2281,-4.35155,-4.475,-4.59844,-4.72189,-4.84534,-4.96879,-5.09224,-5.21569,-5.33913,-5.46258,-5.58603,-5.70948,-5.83293,-5.95637,-6.07982,-6.20327,-6.32672,-6.45017,-0.586379,-1.17276,-1.75914,-2.34552,-2.93189,-3.51827,-4.10465,-4.2281,-4.35155,-4.475,-4.59844,-4.72189,-4.84534,-4.96879,-5.09224,-5.21569,-5.33913,-5.46258,-5.58603,-5.70948,-5.83293,-5.95637,-6.07982,-6.20327,-6.32672,-6.45017,-0.586379,-1.17276,-1.75914,-2.34552,-2.93189,-3.51827,-4.10465,-4.2281,-4.35155,-4.475,-4.59844,-4.72189,-4.84534,-4.96879,-5.09224,-5.21569,-5.33913,-5.46258,-5.58603,-5.70948,-5.83293,-5.95637,-6.07982,-6.20327,-6.32672,-6.45017
0,0,1.27414,8.91899,9.18723,9.45547,9.72371,9.99195,10.2602,10.5284,10.7967,11.0649,11.3332,11.6014,11.8696,12.1379,12.4061,12.6744,12.9426,13.2108,13.4791,13.7473,14.0156,1.27414,2.54828,3.82243,5.09657,6.37071,7.64485,8.91899,9.18723,9.45547,9.72371,9.99195,10.2602,10.5284,10.7967,11.0649,11.3332,11.6014,11.8696,12.1379,12.4061,12.6744,12.9426,13.2108,13.4791,13.7473,14.0156,1.27414,2.54828,3.82243,5.09657,6.37071,7.64485,8.91899,9.18723,9.45547,9.72371,9.99195,10.2602,10.5284,10.7967,11.0649,11.3332,11.6014,11.8696,12.1379,12.4061,12.6744,12.9426,13.2108,13.4791,13.7473,14.0156,1.27414,2.54828,3.82243,5.09657,6.37071,7.64485,8.91899,9.18723,9.45547,9.72371,9.99195,10.2602,10.5284,10.7967,11.0649,11.3332,11.6014,11.8696,12.1379,12.4061,12.6744,12.9426,13.2108,13.4791,13.7473,14.0156,1.27414,2.54828,3.82243,5.09657,6.37071,7.64485,8.91899,9.18723,9.45547,9.72371,9.99195,10.2602,10.5284,10.7967,11.0649,11.3332,11.6014,11.8696,12.1379,12.4061,12.6744,12.9426,13.2108,13.4791,13.7473,14.0156,1.27414,2.54828,3.82243,5.09657,6.37071,7.64485,8.91899,9.18723,9.45547,9.72371,9.99195,10.2602,10.5284,10.7967,11.0649,11.3332,11.6014,11.8696,12.1379,12.4061,12.6744,12.9426,13.2108,13.4791,13.7473,14.0156,1.27414,2.54828,3.82243,5.09657,6.37071,7.64485,8.91899,9.18723,9.45547,9.72371,9.99195,10.2602,10.5284,10.7967,11.0649,11.3332,11.6014,11.8696,12.1379,12.4061,12.6744,12.9426,13.2108,13.4791,13.7473,14.0156
