# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = brian_data_model
# start_datetime = 2023-12-14 20:38:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1899431902 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/brian_data/brian_data_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-104-g6de5732
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2,basep1,basep2,basep3,basep4,basep5,ultimate.1.1:1.1:1,ultimate.1.1:1.1:2.1,ultimate.1.1:1.1:2.2,ultimate.1.1:1.2:1,ultimate.1.1:1.2:2.1,ultimate.1.1:1.2:2.2,ultimate.1.1:2.1.1,ultimate.1.1:2.2.1,ultimate.1.1:2.3.1,ultimate.1.1:2.4.1,ultimate.1.1:2.1.2,ultimate.1.1:2.2.2,ultimate.1.1:2.3.2,ultimate.1.1:2.4.2,ultimate.1.1:2.1.3,ultimate.1.1:2.2.3,ultimate.1.1:2.3.3,ultimate.1.1:2.4.3,ultimate.1.1:2.1.4,ultimate.1.1:2.2.4,ultimate.1.1:2.3.4,ultimate.1.1:2.4.4,ultimate.1.1:2.1.5,ultimate.1.1:2.2.5,ultimate.1.1:2.3.5,ultimate.1.1:2.4.5,ultimate.2.1:1.1:1,ultimate.2.1:1.1:2.1,ultimate.2.1:1.1:2.2,ultimate.2.1:1.2:1,ultimate.2.1:1.2:2.1,ultimate.2.1:1.2:2.2,ultimate.2.1:2.1.1,ultimate.2.1:2.2.1,ultimate.2.1:2.3.1,ultimate.2.1:2.4.1,ultimate.2.1:2.1.2,ultimate.2.1:2.2.2,ultimate.2.1:2.3.2,ultimate.2.1:2.4.2,ultimate.2.1:2.1.3,ultimate.2.1:2.2.3,ultimate.2.1:2.3.3,ultimate.2.1:2.4.3,ultimate.2.1:2.1.4,ultimate.2.1:2.2.4,ultimate.2.1:2.3.4,ultimate.2.1:2.4.4,ultimate.2.1:2.1.5,ultimate.2.1:2.2.5,ultimate.2.1:2.3.5,ultimate.2.1:2.4.5,ultimate.1.2:1.1:1,ultimate.1.2:1.1:2.1,ultimate.1.2:1.1:2.2,ultimate.1.2:1.2:1,ultimate.1.2:1.2:2.1,ultimate.1.2:1.2:2.2,ultimate.1.2:2.1.1,ultimate.1.2:2.2.1,ultimate.1.2:2.3.1,ultimate.1.2:2.4.1,ultimate.1.2:2.1.2,ultimate.1.2:2.2.2,ultimate.1.2:2.3.2,ultimate.1.2:2.4.2,ultimate.1.2:2.1.3,ultimate.1.2:2.2.3,ultimate.1.2:2.3.3,ultimate.1.2:2.4.3,ultimate.1.2:2.1.4,ultimate.1.2:2.2.4,ultimate.1.2:2.3.4,ultimate.1.2:2.4.4,ultimate.1.2:2.1.5,ultimate.1.2:2.2.5,ultimate.1.2:2.3.5,ultimate.1.2:2.4.5,ultimate.2.2:1.1:1,ultimate.2.2:1.1:2.1,ultimate.2.2:1.1:2.2,ultimate.2.2:1.2:1,ultimate.2.2:1.2:2.1,ultimate.2.2:1.2:2.2,ultimate.2.2:2.1.1,ultimate.2.2:2.2.1,ultimate.2.2:2.3.1,ultimate.2.2:2.4.1,ultimate.2.2:2.1.2,ultimate.2.2:2.2.2,ultimate.2.2:2.3.2,ultimate.2.2:2.4.2,ultimate.2.2:2.1.3,ultimate.2.2:2.2.3,ultimate.2.2:2.3.3,ultimate.2.2:2.4.3,ultimate.2.2:2.1.4,ultimate.2.2:2.2.4,ultimate.2.2:2.3.4,ultimate.2.2:2.4.4,ultimate.2.2:2.1.5,ultimate.2.2:2.2.5,ultimate.2.2:2.3.5,ultimate.2.2:2.4.5,ultimate.1.3:1.1:1,ultimate.1.3:1.1:2.1,ultimate.1.3:1.1:2.2,ultimate.1.3:1.2:1,ultimate.1.3:1.2:2.1,ultimate.1.3:1.2:2.2,ultimate.1.3:2.1.1,ultimate.1.3:2.2.1,ultimate.1.3:2.3.1,ultimate.1.3:2.4.1,ultimate.1.3:2.1.2,ultimate.1.3:2.2.2,ultimate.1.3:2.3.2,ultimate.1.3:2.4.2,ultimate.1.3:2.1.3,ultimate.1.3:2.2.3,ultimate.1.3:2.3.3,ultimate.1.3:2.4.3,ultimate.1.3:2.1.4,ultimate.1.3:2.2.4,ultimate.1.3:2.3.4,ultimate.1.3:2.4.4,ultimate.1.3:2.1.5,ultimate.1.3:2.2.5,ultimate.1.3:2.3.5,ultimate.1.3:2.4.5,ultimate.2.3:1.1:1,ultimate.2.3:1.1:2.1,ultimate.2.3:1.1:2.2,ultimate.2.3:1.2:1,ultimate.2.3:1.2:2.1,ultimate.2.3:1.2:2.2,ultimate.2.3:2.1.1,ultimate.2.3:2.2.1,ultimate.2.3:2.3.1,ultimate.2.3:2.4.1,ultimate.2.3:2.1.2,ultimate.2.3:2.2.2,ultimate.2.3:2.3.2,ultimate.2.3:2.4.2,ultimate.2.3:2.1.3,ultimate.2.3:2.2.3,ultimate.2.3:2.3.3,ultimate.2.3:2.4.3,ultimate.2.3:2.1.4,ultimate.2.3:2.2.4,ultimate.2.3:2.3.4,ultimate.2.3:2.4.4,ultimate.2.3:2.1.5,ultimate.2.3:2.2.5,ultimate.2.3:2.3.5,ultimate.2.3:2.4.5
0,0,1.65689,19,1.65689,3.31379,4.97068,19,0,6.62757,1.65689,3.31379,8.28446,9.94136,4.97068,19,0,6.62757,11.5982,13.2551,38,0,14.912,16.5689,4.97068,19,0,6.62757,18.2258,19.8827,21.5396,26.5103,28.1672,33.1379,34.7947,23.1965,24.8534,29.8241,31.481,36.4516,38.1085,2.65689,3.65689,4.65689,5.65689,6.65689,1.65689,3.31379,4.97068,6.62757,8.28446,9.94136,11.5982,11.9471,12.2959,12.6447,12.9935,13.3423,13.6912,14.04,14.3888,14.7376,15.0864,15.4353,15.7841,16.1329,16.4817,16.8305,17.1794,17.5282,17.877,18.2258,4.65689,9.31379,13.9707,18.6276,23.2845,27.9414,32.5982,33.5786,34.559,35.5394,36.5198,37.5002,38.4806,39.461,40.4414,41.4218,42.4022,43.3826,44.363,45.3434,46.3238,47.3042,48.2846,49.265,50.2454,51.2258,2.65689,5.31379,7.97068,10.6276,13.2845,15.9414,18.5982,19.1576,19.7169,20.2763,20.8356,21.395,21.9543,22.5137,23.073,23.6324,24.1917,24.7511,25.3104,25.8697,26.4291,26.9884,27.5478,28.1071,28.6665,29.2258,5.65689,11.3138,16.9707,22.6276,28.2845,33.9414,39.5982,40.7892,41.9801,43.171,44.3619,45.5529,46.7438,47.9347,49.1256,50.3166,51.5075,52.6984,53.8893,55.0803,56.2712,57.4621,58.653,59.844,61.0349,62.2258,3.65689,7.31379,10.9707,14.6276,18.2845,21.9414,25.5982,26.3681,27.138,27.9079,28.6777,29.4476,30.2175,30.9874,31.7572,32.5271,33.297,34.0668,34.8367,35.6066,36.3765,37.1463,37.9162,38.6861,39.4559,40.2258,6.65689,13.3138,19.9707,26.6276,33.2845,39.9414,46.5982,47.9997,49.4012,50.8026,52.2041,53.6055,55.007,56.4084,57.8099,59.2113,60.6128,62.0142,63.4157,64.8171,66.2186,67.62,69.0215,70.4229,71.8244,73.2258
0,0,-1.18421,11,-1.18421,-2.36841,-3.55262,11,-0,-4.73683,-1.18421,-2.36841,-5.92103,-7.10524,-3.55262,11,-0,-4.73683,-8.28945,-9.47365,22,-0,-10.6579,-11.8421,-3.55262,11,-0,-4.73683,-13.0263,-14.2105,-15.3947,-18.9473,-20.1315,-23.6841,-24.8683,-16.5789,-17.7631,-21.3157,-22.4999,-26.0525,-27.2368,-0.184207,0.815793,1.81579,2.81579,3.81579,-1.18421,-2.36841,-3.55262,-4.73683,-5.92103,-7.10524,-8.28945,-8.53875,-8.78806,-9.03737,-9.28667,-9.53598,-9.78529,-10.0346,-10.2839,-10.5332,-10.7825,-11.0318,-11.2811,-11.5304,-11.7797,-12.029,-12.2784,-12.5277,-12.777,-13.0263,1.81579,3.63159,5.44738,7.26317,9.07897,10.8948,12.7106,13.0928,13.4751,13.8574,14.2396,14.6219,15.0042,15.3865,15.7687,16.151,16.5333,16.9155,17.2978,17.6801,18.0624,18.4446,18.8269,19.2092,19.5915,19.9737,-0.184207,-0.368413,-0.55262,-0.736827,-0.921034,-1.10524,-1.28945,-1.32823,-1.36701,-1.40579,-1.44457,-1.48335,-1.52213,-1.56091,-1.59969,-1.63847,-1.67725,-1.71603,-1.75481,-1.79359,-1.83237,-1.87115,-1.90993,-1.94871,-1.98749,-2.02627,2.81579,5.63159,8.44738,11.2632,14.079,16.8948,19.7106,20.3034,20.8962,21.4889,22.0817,22.6745,23.2673,23.8601,24.4529,25.0457,25.6385,26.2313,26.8241,27.4169,28.0097,28.6025,29.1953,29.7881,30.3809,30.9737,0.815793,1.63159,2.44738,3.26317,4.07897,4.89476,5.71055,5.8823,6.05404,6.22579,6.39754,6.56928,6.74103,6.91277,7.08452,7.25627,7.42801,7.59976,7.7715,7.94325,8.115,8.28674,8.45849,8.63023,8.80198,8.97373,3.81579,7.63159,11.4474,15.2632,19.079,22.8948,26.7106,27.5139,28.3172,29.1205,29.9239,30.7272,31.5305,32.3338,33.1372,33.9405,34.7438,35.5471,36.3505,37.1538,37.9571,38.7604,39.5638,40.3671,41.1704,41.9737
0,0,-0.104381,4,-0.104381,-0.208761,-0.313142,4,-0,-0.417523,-0.104381,-0.208761,-0.521903,-0.626284,-0.313142,4,-0,-0.417523,-0.730665,-0.835045,8,-0,-0.939426,-1.04381,-0.313142,4,-0,-0.417523,-1.14819,-1.25257,-1.35695,-1.67009,-1.77447,-2.08761,-2.19199,-1.46133,-1.56571,-1.87885,-1.98323,-2.29637,-2.40076,0.895619,1.89562,2.89562,3.89562,4.89562,-0.104381,-0.208761,-0.313142,-0.417523,-0.521903,-0.626284,-0.730665,-0.75264,-0.774614,-0.796589,-0.818564,-0.840539,-0.862514,-0.884489,-0.906464,-0.928439,-0.950414,-0.972388,-0.994363,-1.01634,-1.03831,-1.06029,-1.08226,-1.10424,-1.12621,-1.14819,2.89562,5.79124,8.68686,11.5825,14.4781,17.3737,20.2693,20.8789,21.4885,22.0981,22.7078,23.3174,23.927,24.5366,25.1462,25.7558,26.3654,26.975,27.5846,28.1942,28.8038,29.4134,30.023,30.6326,31.2422,31.8518,0.895619,1.79124,2.68686,3.58248,4.4781,5.37372,6.26934,6.45789,6.64644,6.83499,7.02354,7.21209,7.40064,7.5892,7.77775,7.9663,8.15485,8.3434,8.53195,8.7205,8.90906,9.09761,9.28616,9.47471,9.66326,9.85181,3.89562,7.79124,11.6869,15.5825,19.4781,23.3737,27.2693,28.0895,28.9096,29.7297,30.5499,31.37,32.1901,33.0102,33.8304,34.6505,35.4706,36.2908,37.1109,37.931,38.7512,39.5713,40.3914,41.2116,42.0317,42.8518,1.89562,3.79124,5.68686,7.58248,9.4781,11.3737,13.2693,13.6684,14.0675,14.4666,14.8656,15.2647,15.6638,16.0629,16.462,16.861,17.2601,17.6592,18.0583,18.4573,18.8564,19.2555,19.6546,20.0537,20.4527,20.8518,4.89562,9.79124,14.6869,19.5825,24.4781,29.3737,34.2693,35.3,36.3306,37.3613,38.392,39.4226,40.4533,41.4839,42.5146,43.5452,44.5759,45.6066,46.6372,47.6679,48.6985,49.7292,50.7598,51.7905,52.8212,53.8518
0,0,0.249406,7,0.249406,0.498812,0.748218,7,0,0.997625,0.249406,0.498812,1.24703,1.49644,0.748218,7,0,0.997625,1.74584,1.99525,14,0,2.24466,2.49406,0.748218,7,0,0.997625,2.74347,2.99287,3.24228,3.9905,4.2399,4.98812,5.23753,3.49169,3.74109,4.48931,4.73872,5.48694,5.73634,1.24941,2.24941,3.24941,4.24941,5.24941,0.249406,0.498812,0.748218,0.997625,1.24703,1.49644,1.74584,1.79835,1.85086,1.90336,1.95587,2.00838,2.06088,2.11339,2.1659,2.2184,2.27091,2.32342,2.37592,2.42843,2.48093,2.53344,2.58595,2.63845,2.69096,2.74347,3.24941,6.49881,9.74822,12.9976,16.247,19.4964,22.7458,23.4299,24.114,24.7981,25.4822,26.1663,26.8504,27.5344,28.2185,28.9026,29.5867,30.2708,30.9549,31.639,32.323,33.0071,33.6912,34.3753,35.0594,35.7435,1.24941,2.49881,3.74822,4.99762,6.24703,7.49644,8.74584,9.00888,9.27191,9.53494,9.79797,10.061,10.324,10.5871,10.8501,11.1131,11.3762,11.6392,11.9022,12.1653,12.4283,12.6913,12.9544,13.2174,13.4804,13.7435,4.24941,8.49881,12.7482,16.9976,21.247,25.4964,29.7458,30.6405,31.5351,32.4297,33.3243,34.2189,35.1135,36.0081,36.9027,37.7973,38.692,39.5866,40.4812,41.3758,42.2704,43.165,44.0596,44.9542,45.8489,46.7435,2.24941,4.49881,6.74822,8.99762,11.247,13.4964,15.7458,16.2194,16.693,17.1665,17.6401,18.1136,18.5872,19.0608,19.5343,20.0079,20.4814,20.955,21.4286,21.9021,22.3757,22.8492,23.3228,23.7963,24.2699,24.7435,5.24941,10.4988,15.7482,20.9976,26.247,31.4964,36.7458,37.851,38.9561,40.0613,41.1664,42.2715,43.3767,44.4818,45.5869,46.6921,47.7972,48.9024,50.0075,51.1126,52.2178,53.3229,54.4281,55.5332,56.6383,57.7435
0,0,-2.25866,6,-2.25866,-4.51732,-6.77598,6,-0,-9.03464,-2.25866,-4.51732,-11.2933,-13.552,-6.77598,6,-0,-9.03464,-15.8106,-18.0693,12,-0,-20.3279,-22.5866,-6.77598,6,-0,-9.03464,-24.8453,-27.1039,-29.3626,-36.1385,-38.3972,-45.1732,-47.4318,-31.6212,-33.8799,-40.6559,-42.9145,-49.6905,-51.9492,-1.25866,-0.258659,0.741341,1.74134,2.74134,-2.25866,-4.51732,-6.77598,-9.03464,-11.2933,-13.552,-15.8106,-16.2861,-16.7616,-17.2371,-17.7126,-18.1882,-18.6637,-19.1392,-19.6147,-20.0902,-20.5657,-21.0412,-21.5167,-21.9922,-22.4677,-22.9432,-23.4187,-23.8942,-24.3697,-24.8453,0.741341,1.48268,2.22402,2.96536,3.7067,4.44804,5.18938,5.34546,5.50153,5.6576,5.81367,5.96974,6.12582,6.28189,6.43796,6.59403,6.7501,6.90617,7.06225,7.21832,7.37439,7.53046,7.68653,7.8426,7.99868,8.15475,-1.25866,-2.51732,-3.77598,-5.03464,-6.2933,-7.55196,-8.81062,-9.0756,-9.34058,-9.60556,-9.87054,-10.1355,-10.4005,-10.6655,-10.9305,-11.1954,-11.4604,-11.7254,-11.9904,-12.2554,-12.5203,-12.7853,-13.0503,-13.3153,-13.5803,-13.8453,1.74134,3.48268,5.22402,6.96536,8.7067,10.448,12.1894,12.556,12.9226,13.2892,13.6558,14.0224,14.389,14.7556,15.1222,15.4888,15.8554,16.222,16.5886,16.9552,17.3218,17.6884,18.055,18.4216,18.7881,19.1547,-0.258659,-0.517319,-0.775978,-1.03464,-1.2933,-1.55196,-1.81062,-1.86507,-1.91952,-1.97398,-2.02843,-2.08289,-2.13734,-2.1918,-2.24625,-2.30071,-2.35516,-2.40962,-2.46407,-2.51852,-2.57298,-2.62743,-2.68189,-2.73634,-2.7908,-2.84525,2.74134,5.48268,8.22402,10.9654,13.7067,16.448,19.1894,19.7665,20.3436,20.9208,21.4979,22.075,22.6521,23.2293,23.8064,24.3835,24.9606,25.5378,26.1149,26.692,27.2691,27.8463,28.4234,29.0005,29.5776,30.1547
0,0,1.05291,34,1.05291,2.10582,3.15872,34,0,4.21163,1.05291,2.10582,5.26454,6.31745,3.15872,34,0,4.21163,7.37036,8.42327,68,0,9.47617,10.5291,3.15872,34,0,4.21163,11.582,12.6349,13.6878,16.8465,17.8994,21.0582,22.1111,14.7407,15.7936,18.9523,20.0053,23.164,24.2169,2.05291,3.05291,4.05291,5.05291,6.05291,1.05291,2.10582,3.15872,4.21163,5.26454,6.31745,7.37036,7.59202,7.81369,8.03535,8.25702,8.47868,8.70035,8.92201,9.14368,9.36534,9.58701,9.80867,10.0303,10.252,10.4737,10.6953,10.917,11.1387,11.3603,11.582,4.05291,8.10582,12.1587,16.2116,20.2645,24.3174,28.3704,29.2236,30.0768,30.9301,31.7833,32.6366,33.4898,34.3431,35.1963,36.0496,36.9028,37.756,38.6093,39.4625,40.3158,41.169,42.0223,42.8755,43.7287,44.582,2.05291,4.10582,6.15872,8.21163,10.2645,12.3174,14.3704,14.8025,15.2347,15.6669,16.0991,16.5313,16.9635,17.3957,17.8279,18.2601,18.6923,19.1245,19.5567,19.9888,20.421,20.8532,21.2854,21.7176,22.1498,22.582,5.05291,10.1058,15.1587,20.2116,25.2645,30.3174,35.3704,36.4341,37.4979,38.5617,39.6254,40.6892,41.753,42.8167,43.8805,44.9443,46.0081,47.0718,48.1356,49.1994,50.2631,51.3269,52.3907,53.4544,54.5182,55.582,3.05291,6.10582,9.15872,12.2116,15.2645,18.3174,21.3704,22.0131,22.6558,23.2985,23.9412,24.5839,25.2267,25.8694,26.5121,27.1548,27.7975,28.4402,29.083,29.7257,30.3684,31.0111,31.6538,32.2966,32.9393,33.582,6.05291,12.1058,18.1587,24.2116,30.2645,36.3174,42.3704,43.6447,44.9189,46.1932,47.4675,48.7418,50.0161,51.2904,52.5647,53.839,55.1133,56.3876,57.6619,58.9362,60.2105,61.4848,62.7591,64.0334,65.3077,66.582
0,0,-1.35126,10,-1.35126,-2.70252,-4.05377,10,-0,-5.40503,-1.35126,-2.70252,-6.75629,-8.10755,-4.05377,10,-0,-5.40503,-9.4588,-10.8101,20,-0,-12.1613,-13.5126,-4.05377,10,-0,-5.40503,-14.8638,-16.2151,-17.5663,-21.6201,-22.9714,-27.0252,-28.3764,-18.9176,-20.2689,-24.3226,-25.6739,-29.7277,-31.0789,-0.351258,0.648742,1.64874,2.64874,3.64874,-1.35126,-2.70252,-4.05377,-5.40503,-6.75629,-8.10755,-9.4588,-9.74328,-10.0278,-10.3122,-10.5967,-10.8812,-11.1657,-11.4501,-11.7346,-12.0191,-12.3036,-12.588,-12.8725,-13.157,-13.4415,-13.7259,-14.0104,-14.2949,-14.5794,-14.8638,1.64874,3.29748,4.94623,6.59497,8.24371,9.89245,11.5412,11.8883,12.2354,12.5825,12.9296,13.2767,13.6238,13.9709,14.318,14.6651,15.0122,15.3593,15.7064,16.0535,16.4006,16.7478,17.0949,17.442,17.7891,18.1362,-0.351258,-0.702515,-1.05377,-1.40503,-1.75629,-2.10755,-2.4588,-2.53275,-2.6067,-2.68065,-2.7546,-2.82855,-2.9025,-2.97645,-3.05039,-3.12434,-3.19829,-3.27224,-3.34619,-3.42014,-3.49409,-3.56804,-3.64199,-3.71593,-3.78988,-3.86383,2.64874,5.29748,7.94623,10.595,13.2437,15.8925,18.5412,19.0988,19.6565,20.2141,20.7717,21.3293,21.887,22.4446,23.0022,23.5599,24.1175,24.6751,25.2328,25.7904,26.348,26.9056,27.4633,28.0209,28.5785,29.1362,0.648742,1.29748,1.94623,2.59497,3.24371,3.89245,4.5412,4.67777,4.81435,4.95093,5.08751,5.22408,5.36066,5.49724,5.63382,5.77039,5.90697,6.04355,6.18013,6.3167,6.45328,6.58986,6.72644,6.86301,6.99959,7.13617,3.64874,7.29748,10.9462,14.595,18.2437,21.8925,25.5412,26.3094,27.0775,27.8457,28.6138,29.382,30.1501,30.9183,31.6864,32.4546,33.2228,33.9909,34.7591,35.5272,36.2954,37.0635,37.8317,38.5999,39.368,40.1362
0,0,-0.127543,7,-0.127543,-0.255087,-0.38263,7,-0,-0.510173,-0.127543,-0.255087,-0.637717,-0.76526,-0.38263,7,-0,-0.510173,-0.892803,-1.02035,14,-0,-1.14789,-1.27543,-0.38263,7,-0,-0.510173,-1.40298,-1.53052,-1.65806,-2.04069,-2.16824,-2.55087,-2.67841,-1.78561,-1.91315,-2.29578,-2.42332,-2.80595,-2.9335,0.872457,1.87246,2.87246,3.87246,4.87246,-0.127543,-0.255087,-0.38263,-0.510173,-0.637717,-0.76526,-0.892803,-0.919655,-0.946506,-0.973357,-1.00021,-1.02706,-1.05391,-1.08076,-1.10761,-1.13446,-1.16132,-1.18817,-1.21502,-1.24187,-1.26872,-1.29557,-1.32242,-1.34927,-1.37613,-1.40298,2.87246,5.74491,8.61737,11.4898,14.3623,17.2347,20.1072,20.7119,21.3167,21.9214,22.5261,23.1308,23.7356,24.3403,24.945,25.5497,26.1545,26.7592,27.3639,27.9687,28.5734,29.1781,29.7828,30.3876,30.9923,31.597,0.872457,1.74491,2.61737,3.48983,4.36228,5.23474,6.1072,6.29087,6.47455,6.65822,6.8419,7.02557,7.20925,7.39292,7.5766,7.76027,7.94395,8.12762,8.3113,8.49497,8.67865,8.86232,9.046,9.22967,9.41335,9.59702,3.87246,7.74491,11.6174,15.4898,19.3623,23.2347,27.1072,27.9225,28.7377,29.553,30.3682,31.1835,31.9987,32.814,33.6292,34.4445,35.2597,36.075,36.8902,37.7055,38.5208,39.336,40.1513,40.9665,41.7818,42.597,1.87246,3.74491,5.61737,7.48983,9.36228,11.2347,13.1072,13.5014,13.8956,14.2898,14.684,15.0782,15.4724,15.8666,16.2608,16.655,17.0492,17.4434,17.8376,18.2318,18.626,19.0202,19.4144,19.8086,20.2028,20.597,4.87246,9.74491,14.6174,19.4898,24.3623,29.2347,34.1072,35.133,36.1588,37.1845,38.2103,39.2361,40.2619,41.2877,42.3134,43.3392,44.365,45.3908,46.4166,47.4423,48.4681,49.4939,50.5197,51.5455,52.5712,53.597
0,0,-1.41472,10,-1.41472,-2.82944,-4.24416,10,-0,-5.65887,-1.41472,-2.82944,-7.07359,-8.48831,-4.24416,10,-0,-5.65887,-9.90303,-11.3177,20,-0,-12.7325,-14.1472,-4.24416,10,-0,-5.65887,-15.5619,-16.9766,-18.3913,-22.6355,-24.0502,-28.2944,-29.7091,-19.8061,-21.2208,-25.4649,-26.8797,-31.1238,-32.5385,-0.414719,0.585281,1.58528,2.58528,3.58528,-1.41472,-2.82944,-4.24416,-5.65887,-7.07359,-8.48831,-9.90303,-10.2009,-10.4987,-10.7965,-11.0944,-11.3922,-11.69,-11.9879,-12.2857,-12.5835,-12.8814,-13.1792,-13.4771,-13.7749,-14.0727,-14.3706,-14.6684,-14.9662,-15.2641,-15.5619,1.58528,3.17056,4.75584,6.34113,7.92641,9.51169,11.097,11.4307,11.7645,12.0982,12.4319,12.7657,13.0994,13.4332,13.7669,14.1007,14.4344,14.7681,15.1019,15.4356,15.7694,16.1031,16.4369,16.7706,17.1044,17.4381,-0.414719,-0.829437,-1.24416,-1.65887,-2.07359,-2.48831,-2.90303,-2.99034,-3.07765,-3.16496,-3.25227,-3.33958,-3.42689,-3.51419,-3.6015,-3.68881,-3.77612,-3.86343,-3.95074,-4.03805,-4.12536,-4.21267,-4.29998,-4.38729,-4.4746,-4.5619,2.58528,5.17056,7.75584,10.3411,12.9264,15.5117,18.097,18.6412,19.1855,19.7298,20.274,20.8183,21.3626,21.9069,22.4511,22.9954,23.5397,24.0839,24.6282,25.1725,25.7167,26.261,26.8053,27.3496,27.8938,28.4381,0.585281,1.17056,1.75584,2.34113,2.92641,3.51169,4.09697,4.22019,4.3434,4.46662,4.58984,4.71306,4.83627,4.95949,5.08271,5.20592,5.32914,5.45236,5.57558,5.69879,5.82201,5.94523,6.06844,6.19166,6.31488,6.4381,3.58528,7.17056,10.7558,14.3411,17.9264,21.5117,25.097,25.8518,26.6066,27.3614,28.1162,28.871,29.6257,30.3805,31.1353,31.8901,32.6449,33.3997,34.1545,34.9093,35.6641,36.4189,37.1737,37.9285,38.6833,39.4381
0,0,-0.0113592,24,-0.0113592,-0.0227184,-0.0340776,24,-0,-0.0454368,-0.0113592,-0.0227184,-0.0567959,-0.0681551,-0.0340776,24,-0,-0.0454368,-0.0795143,-0.0908735,48,-0,-0.102233,-0.113592,-0.0340776,24,-0,-0.0454368,-0.124951,-0.13631,-0.147669,-0.181747,-0.193106,-0.227184,-0.238543,-0.159029,-0.170388,-0.204465,-0.215825,-0.249902,-0.261261,0.988641,1.98864,2.98864,3.98864,4.98864,-0.0113592,-0.0227184,-0.0340776,-0.0454368,-0.0567959,-0.0681551,-0.0795143,-0.0819057,-0.0842971,-0.0866885,-0.0890799,-0.0914714,-0.0938628,-0.0962542,-0.0986456,-0.101037,-0.103428,-0.10582,-0.108211,-0.110603,-0.112994,-0.115385,-0.117777,-0.120168,-0.12256,-0.124951,2.98864,5.97728,8.96592,11.9546,14.9432,17.9318,20.9205,21.5497,22.1789,22.808,23.4372,24.0664,24.6956,25.3248,25.954,26.5832,27.2124,27.8415,28.4707,29.0999,29.7291,30.3583,30.9875,31.6167,32.2459,32.875,0.988641,1.97728,2.96592,3.95456,4.9432,5.93184,6.92049,7.12862,7.33676,7.54489,7.75303,7.96116,8.1693,8.37743,8.58556,8.7937,9.00183,9.20997,9.4181,9.62624,9.83437,10.0425,10.2506,10.4588,10.6669,10.875,3.98864,7.97728,11.9659,15.9546,19.9432,23.9318,27.9205,28.7602,29.5999,30.4396,31.2793,32.1191,32.9588,33.7985,34.6382,35.4779,36.3176,37.1573,37.9971,38.8368,39.6765,40.5162,41.3559,42.1956,43.0353,43.875,1.98864,3.97728,5.96592,7.95456,9.9432,11.9318,13.9205,14.3391,14.7578,15.1765,15.5951,16.0138,16.4325,16.8511,17.2698,17.6884,18.1071,18.5258,18.9444,19.3631,19.7817,20.2004,20.6191,21.0377,21.4564,21.875,4.98864,9.97728,14.9659,19.9546,24.9432,29.9318,34.9205,35.9707,37.021,38.0712,39.1214,40.1717,41.2219,42.2722,43.3224,44.3726,45.4229,46.4731,47.5234,48.5736,49.6238,50.6741,51.7243,52.7746,53.8248,54.875
