# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = brian_data_model
# start_datetime = 2023-12-14 20:38:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1899431902 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/brian_data/brian_data_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-104-g6de5732
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2,basep1,basep2,basep3,basep4,basep5,ultimate.1.1:1.1:1,ultimate.1.1:1.1:2.1,ultimate.1.1:1.1:2.2,ultimate.1.1:1.2:1,ultimate.1.1:1.2:2.1,ultimate.1.1:1.2:2.2,ultimate.1.1:2.1.1,ultimate.1.1:2.2.1,ultimate.1.1:2.3.1,ultimate.1.1:2.4.1,ultimate.1.1:2.1.2,ultimate.1.1:2.2.2,ultimate.1.1:2.3.2,ultimate.1.1:2.4.2,ultimate.1.1:2.1.3,ultimate.1.1:2.2.3,ultimate.1.1:2.3.3,ultimate.1.1:2.4.3,ultimate.1.1:2.1.4,ultimate.1.1:2.2.4,ultimate.1.1:2.3.4,ultimate.1.1:2.4.4,ultimate.1.1:2.1.5,ultimate.1.1:2.2.5,ultimate.1.1:2.3.5,ultimate.1.1:2.4.5,ultimate.2.1:1.1:1,ultimate.2.1:1.1:2.1,ultimate.2.1:1.1:2.2,ultimate.2.1:1.2:1,ultimate.2.1:1.2:2.1,ultimate.2.1:1.2:2.2,ultimate.2.1:2.1.1,ultimate.2.1:2.2.1,ultimate.2.1:2.3.1,ultimate.2.1:2.4.1,ultimate.2.1:2.1.2,ultimate.2.1:2.2.2,ultimate.2.1:2.3.2,ultimate.2.1:2.4.2,ultimate.2.1:2.1.3,ultimate.2.1:2.2.3,ultimate.2.1:2.3.3,ultimate.2.1:2.4.3,ultimate.2.1:2.1.4,ultimate.2.1:2.2.4,ultimate.2.1:2.3.4,ultimate.2.1:2.4.4,ultimate.2.1:2.1.5,ultimate.2.1:2.2.5,ultimate.2.1:2.3.5,ultimate.2.1:2.4.5,ultimate.1.2:1.1:1,ultimate.1.2:1.1:2.1,ultimate.1.2:1.1:2.2,ultimate.1.2:1.2:1,ultimate.1.2:1.2:2.1,ultimate.1.2:1.2:2.2,ultimate.1.2:2.1.1,ultimate.1.2:2.2.1,ultimate.1.2:2.3.1,ultimate.1.2:2.4.1,ultimate.1.2:2.1.2,ultimate.1.2:2.2.2,ultimate.1.2:2.3.2,ultimate.1.2:2.4.2,ultimate.1.2:2.1.3,ultimate.1.2:2.2.3,ultimate.1.2:2.3.3,ultimate.1.2:2.4.3,ultimate.1.2:2.1.4,ultimate.1.2:2.2.4,ultimate.1.2:2.3.4,ultimate.1.2:2.4.4,ultimate.1.2:2.1.5,ultimate.1.2:2.2.5,ultimate.1.2:2.3.5,ultimate.1.2:2.4.5,ultimate.2.2:1.1:1,ultimate.2.2:1.1:2.1,ultimate.2.2:1.1:2.2,ultimate.2.2:1.2:1,ultimate.2.2:1.2:2.1,ultimate.2.2:1.2:2.2,ultimate.2.2:2.1.1,ultimate.2.2:2.2.1,ultimate.2.2:2.3.1,ultimate.2.2:2.4.1,ultimate.2.2:2.1.2,ultimate.2.2:2.2.2,ultimate.2.2:2.3.2,ultimate.2.2:2.4.2,ultimate.2.2:2.1.3,ultimate.2.2:2.2.3,ultimate.2.2:2.3.3,ultimate.2.2:2.4.3,ultimate.2.2:2.1.4,ultimate.2.2:2.2.4,ultimate.2.2:2.3.4,ultimate.2.2:2.4.4,ultimate.2.2:2.1.5,ultimate.2.2:2.2.5,ultimate.2.2:2.3.5,ultimate.2.2:2.4.5,ultimate.1.3:1.1:1,ultimate.1.3:1.1:2.1,ultimate.1.3:1.1:2.2,ultimate.1.3:1.2:1,ultimate.1.3:1.2:2.1,ultimate.1.3:1.2:2.2,ultimate.1.3:2.1.1,ultimate.1.3:2.2.1,ultimate.1.3:2.3.1,ultimate.1.3:2.4.1,ultimate.1.3:2.1.2,ultimate.1.3:2.2.2,ultimate.1.3:2.3.2,ultimate.1.3:2.4.2,ultimate.1.3:2.1.3,ultimate.1.3:2.2.3,ultimate.1.3:2.3.3,ultimate.1.3:2.4.3,ultimate.1.3:2.1.4,ultimate.1.3:2.2.4,ultimate.1.3:2.3.4,ultimate.1.3:2.4.4,ultimate.1.3:2.1.5,ultimate.1.3:2.2.5,ultimate.1.3:2.3.5,ultimate.1.3:2.4.5,ultimate.2.3:1.1:1,ultimate.2.3:1.1:2.1,ultimate.2.3:1.1:2.2,ultimate.2.3:1.2:1,ultimate.2.3:1.2:2.1,ultimate.2.3:1.2:2.2,ultimate.2.3:2.1.1,ultimate.2.3:2.2.1,ultimate.2.3:2.3.1,ultimate.2.3:2.4.1,ultimate.2.3:2.1.2,ultimate.2.3:2.2.2,ultimate.2.3:2.3.2,ultimate.2.3:2.4.2,ultimate.2.3:2.1.3,ultimate.2.3:2.2.3,ultimate.2.3:2.3.3,ultimate.2.3:2.4.3,ultimate.2.3:2.1.4,ultimate.2.3:2.2.4,ultimate.2.3:2.3.4,ultimate.2.3:2.4.4,ultimate.2.3:2.1.5,ultimate.2.3:2.2.5,ultimate.2.3:2.3.5,ultimate.2.3:2.4.5
0,0,1.09127,21,1.09127,2.18253,3.2738,21,0,4.36506,1.09127,2.18253,5.45633,6.5476,3.2738,21,0,4.36506,7.63886,8.73013,42,0,9.82139,10.9127,3.2738,21,0,4.36506,12.0039,13.0952,14.1865,17.4603,18.5515,21.8253,22.9166,15.2777,16.369,19.6428,20.7341,24.0079,25.0991,2.09127,3.09127,4.09127,5.09127,6.09127,1.09127,2.18253,3.2738,4.36506,5.45633,6.5476,7.63886,7.8686,8.09834,8.32808,8.55782,8.78756,9.0173,9.24704,9.47678,9.70652,9.93626,10.166,10.3957,10.6255,10.8552,11.085,11.3147,11.5444,11.7742,12.0039,4.09127,8.18253,12.2738,16.3651,20.4563,24.5476,28.6389,29.5002,30.3615,31.2228,32.0841,32.9455,33.8068,34.6681,35.5294,36.3907,37.2521,38.1134,38.9747,39.836,40.6973,41.5586,42.42,43.2813,44.1426,45.0039,2.09127,4.18253,6.2738,8.36506,10.4563,12.5476,14.6389,15.0791,15.5194,15.9597,16.3999,16.8402,17.2805,17.7207,18.161,18.6013,19.0415,19.4818,19.9221,20.3623,20.8026,21.2429,21.6831,22.1234,22.5637,23.0039,5.09127,10.1825,15.2738,20.3651,25.4563,30.5476,35.6389,36.7107,37.7826,38.8544,39.9262,40.9981,42.0699,43.1418,44.2136,45.2855,46.3573,47.4292,48.501,49.5729,50.6447,51.7165,52.7884,53.8602,54.9321,56.0039,3.09127,6.18253,9.2738,12.3651,15.4563,18.5476,21.6389,22.2897,22.9404,23.5912,24.242,24.8928,25.5436,26.1944,26.8452,27.496,28.1468,28.7976,29.4484,30.0992,30.75,31.4008,32.0515,32.7023,33.3531,34.0039,6.09127,12.1825,18.2738,24.3651,30.4563,36.5476,42.6389,43.9212,45.2036,46.486,47.7683,49.0507,50.3331,51.6155,52.8978,54.1802,55.4626,56.745,58.0273,59.3097,60.5921,61.8744,63.1568,64.4392,65.7216,67.0039
0,0,-1.08013,5,-1.08013,-2.16025,-3.24038,5,-0,-4.3205,-1.08013,-2.16025,-5.40063,-6.48076,-3.24038,5,-0,-4.3205,-7.56088,-8.64101,10,-0,-9.72114,-10.8013,-3.24038,5,-0,-4.3205,-11.8814,-12.9615,-14.0416,-17.282,-18.3621,-21.6025,-22.6826,-15.1218,-16.2019,-19.4423,-20.5224,-23.7628,-24.8429,-0.0801262,0.919874,1.91987,2.91987,3.91987,-1.08013,-2.16025,-3.24038,-4.3205,-5.40063,-6.48076,-7.56088,-7.78828,-8.01567,-8.24307,-8.47046,-8.69786,-8.92525,-9.15265,-9.38004,-9.60744,-9.83483,-10.0622,-10.2896,-10.517,-10.7444,-10.9718,-11.1992,-11.4266,-11.654,-11.8814,1.91987,3.83975,5.75962,7.6795,9.59937,11.5192,13.4391,13.8433,14.2475,14.6517,15.0559,15.46,15.8642,16.2684,16.6726,17.0768,17.481,17.8851,18.2893,18.6935,19.0977,19.5019,19.9061,20.3102,20.7144,21.1186,-0.0801262,-0.160252,-0.240378,-0.320505,-0.400631,-0.480757,-0.560883,-0.577752,-0.59462,-0.611489,-0.628358,-0.645226,-0.662095,-0.678964,-0.695832,-0.712701,-0.72957,-0.746438,-0.763307,-0.780176,-0.797044,-0.813913,-0.830782,-0.84765,-0.864519,-0.881388,2.91987,5.83975,8.75962,11.6795,14.5994,17.5192,20.4391,21.0538,21.6685,22.2832,22.898,23.5127,24.1274,24.7421,25.3568,25.9715,26.5862,27.2009,27.8156,28.4304,29.0451,29.6598,30.2745,30.8892,31.5039,32.1186,0.919874,1.83975,2.75962,3.6795,4.59937,5.51924,6.43912,6.63277,6.82643,7.02009,7.21375,7.40741,7.60106,7.79472,7.98838,8.18204,8.37569,8.56935,8.76301,8.95667,9.15032,9.34398,9.53764,9.7313,9.92495,10.1186,3.91987,7.83975,11.7596,15.6795,19.5994,23.5192,27.4391,28.2644,29.0896,29.9148,30.7401,31.5653,32.3905,33.2158,34.041,34.8662,35.6915,36.5167,37.342,38.1672,38.9924,39.8177,40.6429,41.4681,42.2934,43.1186
0,0,0.474714,0,0.474714,0.949427,1.42414,0,0,1.89885,0.474714,0.949427,2.37357,2.84828,1.42414,0,0,1.89885,3.323,3.79771,0,0,4.27242,4.74714,1.42414,0,0,1.89885,5.22185,5.69656,6.17128,7.59542,8.07013,9.49427,9.96899,6.64599,7.12071,8.54485,9.01956,10.4437,10.9184,1.47471,2.47471,3.47471,4.47471,5.47471,0.474714,0.949427,1.42414,1.89885,2.37357,2.84828,3.323,3.42294,3.52288,3.62282,3.72276,3.82269,3.92263,4.02257,4.12251,4.22245,4.32239,4.42233,4.52227,4.62221,4.72215,4.82209,4.92203,5.02197,5.12191,5.22185,3.47471,6.94943,10.4241,13.8989,17.3736,20.8483,24.323,25.0545,25.786,26.5176,27.2491,27.9806,28.7121,29.4436,30.1751,30.9067,31.6382,32.3697,33.1012,33.8327,34.5643,35.2958,36.0273,36.7588,37.4903,38.2219,1.47471,2.94943,4.42414,5.89885,7.37357,8.84828,10.323,10.6335,10.9439,11.2544,11.5649,11.8753,12.1858,12.4963,12.8067,13.1172,13.4277,13.7381,14.0486,14.3591,14.6695,14.98,15.2905,15.6009,15.9114,16.2219,4.47471,8.94943,13.4241,17.8989,22.3736,26.8483,31.323,32.265,33.2071,34.1491,35.0912,36.0332,36.9753,37.9173,38.8594,39.8014,40.7434,41.6855,42.6275,43.5696,44.5116,45.4537,46.3957,47.3378,48.2798,49.2219,2.47471,4.94943,7.42414,9.89885,12.3736,14.8483,17.323,17.844,18.365,18.886,19.407,19.928,20.449,20.9699,21.4909,22.0119,22.5329,23.0539,23.5749,24.0959,24.6169,25.1379,25.6589,26.1799,26.7009,27.2219,5.47471,10.9494,16.4241,21.8989,27.3736,32.8483,38.323,39.4756,40.6281,41.7807,42.9333,44.0859,45.2384,46.391,47.5436,48.6961,49.8487,51.0013,52.1539,53.3064,54.459,55.6116,56.7641,57.9167,59.0693,60.2219
0,0,0.220969,23,0.220969,0.441939,0.662908,23,0,0.883878,0.220969,0.441939,1.10485,1.32582,0.662908,23,0,0.883878,1.54679,1.76776,46,0,1.98873,2.20969,0.662908,23,0,0.883878,2.43066,2.65163,2.8726,3.53551,3.75648,4.41939,4.64036,3.09357,3.31454,3.97745,4.19842,4.86133,5.0823,1.22097,2.22097,3.22097,4.22097,5.22097,0.220969,0.441939,0.662908,0.883878,1.10485,1.32582,1.54679,1.59331,1.63983,1.68635,1.73287,1.77939,1.82591,1.87243,1.91895,1.96547,2.01198,2.0585,2.10502,2.15154,2.19806,2.24458,2.2911,2.33762,2.38414,2.43066,3.22097,6.44194,9.66291,12.8839,16.1048,19.3258,22.5468,23.2249,23.903,24.5811,25.2592,25.9373,26.6154,27.2935,27.9716,28.6497,29.3278,30.0059,30.684,31.3621,32.0402,32.7183,33.3964,34.0745,34.7526,35.4307,1.22097,2.44194,3.66291,4.88388,6.10485,7.32582,8.54679,8.80383,9.06088,9.31792,9.57497,9.83202,10.0891,10.3461,10.6032,10.8602,11.1172,11.3743,11.6313,11.8884,12.1454,12.4025,12.6595,12.9166,13.1736,13.4307,4.22097,8.44194,12.6629,16.8839,21.1048,25.3258,29.5468,30.4354,31.324,32.2127,33.1013,33.9899,34.8785,35.7672,36.6558,37.5444,38.433,39.3217,40.2103,41.0989,41.9875,42.8762,43.7648,44.6534,45.542,46.4307,2.22097,4.44194,6.66291,8.88388,11.1048,13.3258,15.5468,16.0144,16.4819,16.9495,17.4171,17.8846,18.3522,18.8198,19.2874,19.7549,20.2225,20.6901,21.1577,21.6252,22.0928,22.5604,23.0279,23.4955,23.9631,24.4307,5.22097,10.4419,15.6629,20.8839,26.1048,31.3258,36.5468,37.6459,38.7451,39.8442,40.9434,42.0425,43.1417,44.2408,45.34,46.4391,47.5383,48.6375,49.7366,50.8358,51.9349,53.0341,54.1332,55.2324,56.3315,57.4307
0,0,1.79357,14,1.79357,3.58713,5.3807,14,0,7.17426,1.79357,3.58713,8.96783,10.7614,5.3807,14,0,7.17426,12.555,14.3485,28,0,16.1421,17.9357,5.3807,14,0,7.17426,19.7292,21.5228,23.3163,28.697,30.4906,35.8713,37.6649,25.1099,26.9035,32.2842,34.0777,39.4584,41.252,2.79357,3.79357,4.79357,5.79357,6.79357,1.79357,3.58713,5.3807,7.17426,8.96783,10.7614,12.555,12.9325,13.3101,13.6877,14.0653,14.4429,14.8205,15.1981,15.5757,15.9533,16.3309,16.7085,17.0861,17.4637,17.8413,18.2188,18.5964,18.974,19.3516,19.7292,4.79357,9.58713,14.3807,19.1743,23.9678,28.7614,33.555,34.5641,35.5733,36.5825,37.5916,38.6008,39.61,40.6192,41.6283,42.6375,43.6467,44.6558,45.665,46.6742,47.6834,48.6925,49.7017,50.7109,51.72,52.7292,2.79357,5.58713,8.3807,11.1743,13.9678,16.7614,19.555,20.1431,20.7312,21.3193,21.9074,22.4956,23.0837,23.6718,24.2599,24.848,25.4361,26.0243,26.6124,27.2005,27.7886,28.3767,28.9649,29.553,30.1411,30.7292,5.79357,11.5871,17.3807,23.1743,28.9678,34.7614,40.555,41.7747,42.9944,44.2141,45.4337,46.6534,47.8731,49.0928,50.3125,51.5322,52.7519,53.9716,55.1913,56.411,57.6307,58.8504,60.0701,61.2898,62.5095,63.7292,3.79357,7.58713,11.3807,15.1743,18.9678,22.7614,26.555,27.3536,28.1522,28.9509,29.7495,30.5482,31.3468,32.1455,32.9441,33.7428,34.5414,35.3401,36.1387,36.9373,37.736,38.5346,39.3333,40.1319,40.9306,41.7292,6.79357,13.5871,20.3807,27.1743,33.9678,40.7614,47.555,48.9852,50.4154,51.8456,53.2759,54.7061,56.1363,57.5665,58.9968,60.427,61.8572,63.2874,64.7176,66.1479,67.5781,69.0083,70.4385,71.8688,73.299,74.7292
0,0,1.05959,-2,1.05959,2.11918,3.17877,-2,0,4.23836,1.05959,2.11918,5.29795,6.35754,3.17877,-2,0,4.23836,7.41713,8.47672,-4,0,9.53631,10.5959,3.17877,-2,0,4.23836,11.6555,12.7151,13.7747,16.9534,18.013,21.1918,22.2514,14.8343,15.8938,19.0726,20.1322,23.311,24.3706,2.05959,3.05959,4.05959,5.05959,6.05959,1.05959,2.11918,3.17877,4.23836,5.29795,6.35754,7.41713,7.6402,7.86327,8.08634,8.30942,8.53249,8.75556,8.97863,9.2017,9.42477,9.64784,9.87092,10.094,10.3171,10.5401,10.7632,10.9863,11.2093,11.4324,11.6555,4.05959,8.11918,12.1788,16.2384,20.2979,24.3575,28.4171,29.2718,30.1264,30.9811,31.8357,32.6904,33.545,34.3997,35.2543,36.109,36.9636,37.8183,38.6729,39.5276,40.3822,41.2369,42.0915,42.9462,43.8008,44.6555,2.05959,4.11918,6.17877,8.23836,10.2979,12.3575,14.4171,14.8507,15.2843,15.7179,16.1515,16.5851,17.0187,17.4523,17.8859,18.3195,18.7531,19.1867,19.6203,20.0539,20.4875,20.9211,21.3547,21.7883,22.2219,22.6555,5.05959,10.1192,15.1788,20.2384,25.2979,30.3575,35.4171,36.4823,37.5475,38.6127,39.6778,40.743,41.8082,42.8734,43.9385,45.0037,46.0689,47.1341,48.1993,49.2644,50.3296,51.3948,52.46,53.5251,54.5903,55.6555,3.05959,6.11918,9.17877,12.2384,15.2979,18.3575,21.4171,22.0613,22.7054,23.3495,23.9936,24.6378,25.2819,25.926,26.5701,27.2142,27.8584,28.5025,29.1466,29.7907,30.4349,31.079,31.7231,32.3672,33.0114,33.6555,6.05959,12.1192,18.1788,24.2384,30.2979,36.3575,42.4171,43.6928,44.9685,46.2442,47.5199,48.7956,50.0713,51.3471,52.6228,53.8985,55.1742,56.4499,57.7256,59.0013,60.277,61.5527,62.8284,64.1041,65.3798,66.6555
0,0,1.18282,1,1.18282,2.36564,3.54846,1,0,4.73128,1.18282,2.36564,5.9141,7.09692,3.54846,1,0,4.73128,8.27974,9.46256,2,0,10.6454,11.8282,3.54846,1,0,4.73128,13.011,14.1938,15.3767,18.9251,20.1079,23.6564,24.8392,16.5595,17.7423,21.2908,22.4736,26.022,27.2049,2.18282,3.18282,4.18282,5.18282,6.18282,1.18282,2.36564,3.54846,4.73128,5.9141,7.09692,8.27974,8.52876,8.77777,9.02679,9.2758,9.52482,9.77383,10.0228,10.2719,10.5209,10.7699,11.0189,11.2679,11.5169,11.7659,12.015,12.264,12.513,12.762,13.011,4.18282,8.36564,12.5485,16.7313,20.9141,25.0969,29.2797,30.1603,31.0409,31.9215,32.8021,33.6827,34.5633,35.4439,36.3245,37.2051,38.0857,38.9663,39.8469,40.7275,41.6081,42.4886,43.3692,44.2498,45.1304,46.011,2.18282,4.36564,6.54846,8.73128,10.9141,13.0969,15.2797,15.7393,16.1988,16.6584,17.1179,17.5774,18.037,18.4965,18.9561,19.4156,19.8752,20.3347,20.7942,21.2538,21.7133,22.1729,22.6324,23.0919,23.5515,24.011,5.18282,10.3656,15.5485,20.7313,25.9141,31.0969,36.2797,37.3709,38.462,39.5531,40.6442,41.7353,42.8265,43.9176,45.0087,46.0998,47.1909,48.2821,49.3732,50.4643,51.5554,52.6465,53.7377,54.8288,55.9199,57.011,3.18282,6.36564,9.54846,12.7313,15.9141,19.0969,22.2797,22.9498,23.6199,24.2899,24.96,25.6301,26.3001,26.9702,27.6403,28.3103,28.9804,29.6505,30.3206,30.9906,31.6607,32.3308,33.0008,33.6709,34.341,35.011,6.18282,12.3656,18.5485,24.7313,30.9141,37.0969,43.2797,44.5814,45.883,47.1847,48.4863,49.788,51.0896,52.3913,53.6929,54.9946,56.2962,57.5979,58.8995,60.2011,61.5028,62.8044,64.1061,65.4077,66.7094,68.011
0,0,-1.35062,9,-1.35062,-2.70124,-4.05186,9,-0,-5.40249,-1.35062,-2.70124,-6.75311,-8.10373,-4.05186,9,-0,-5.40249,-9.45435,-10.805,18,-0,-12.1556,-13.5062,-4.05186,9,-0,-5.40249,-14.8568,-16.2075,-17.5581,-21.6099,-22.9606,-27.0124,-28.3631,-18.9087,-20.2593,-24.3112,-25.6618,-29.7137,-31.0643,-0.350622,0.649378,1.64938,2.64938,3.64938,-1.35062,-2.70124,-4.05186,-5.40249,-6.75311,-8.10373,-9.45435,-9.73869,-10.023,-10.3074,-10.5917,-10.8761,-11.1604,-11.4447,-11.7291,-12.0134,-12.2978,-12.5821,-12.8664,-13.1508,-13.4351,-13.7195,-14.0038,-14.2882,-14.5725,-14.8568,1.64938,3.29876,4.94814,6.59751,8.24689,9.89627,11.5456,11.8929,12.2401,12.5874,12.9346,13.2818,13.6291,13.9763,14.3235,14.6708,15.018,15.3653,15.7125,16.0597,16.407,16.7542,17.1014,17.4487,17.7959,18.1432,-0.350622,-0.701243,-1.05186,-1.40249,-1.75311,-2.10373,-2.45435,-2.52817,-2.60198,-2.6758,-2.74961,-2.82343,-2.89724,-2.97106,-3.04487,-3.11869,-3.1925,-3.26632,-3.34013,-3.41395,-3.48776,-3.56158,-3.63539,-3.70921,-3.78302,-3.85684,2.64938,5.29876,7.94814,10.5975,13.2469,15.8963,18.5456,19.1034,19.6612,20.2189,20.7767,21.3345,21.8922,22.45,23.0078,23.5655,24.1233,24.6811,25.2388,25.7966,26.3543,26.9121,27.4699,28.0276,28.5854,29.1432,0.649378,1.29876,1.94814,2.59751,3.24689,3.89627,4.54565,4.68236,4.81907,4.95578,5.09249,5.2292,5.36592,5.50263,5.63934,5.77605,5.91276,6.04947,6.18618,6.32289,6.45961,6.59632,6.73303,6.86974,7.00645,7.14316,3.64938,7.29876,10.9481,14.5975,18.2469,21.8963,25.5456,26.3139,27.0822,27.8505,28.6188,29.3871,30.1554,30.9237,31.692,32.4603,33.2286,33.9968,34.7651,35.5334,36.3017,37.07,37.8383,38.6066,39.3749,40.1432
0,0,1.6154,16,1.6154,3.23081,4.84621,16,0,6.46161,1.6154,3.23081,8.07702,9.69242,4.84621,16,0,6.46161,11.3078,12.9232,32,0,14.5386,16.154,4.84621,16,0,6.46161,17.7694,19.3848,21.0002,25.8465,27.4619,32.3081,33.9235,22.6157,24.2311,29.0773,30.6927,35.5389,37.1543,2.6154,3.6154,4.6154,5.6154,6.6154,1.6154,3.23081,4.84621,6.46161,8.07702,9.69242,11.3078,11.6479,11.988,12.3281,12.6682,13.0083,13.3483,13.6884,14.0285,14.3686,14.7087,15.0488,15.3888,15.7289,16.069,16.4091,16.7492,17.0893,17.4294,17.7694,4.6154,9.23081,13.8462,18.4616,23.077,27.6924,32.3078,33.2795,34.2512,35.2228,36.1945,37.1661,38.1378,39.1095,40.0811,41.0528,42.0245,42.9961,43.9678,44.9395,45.9111,46.8828,47.8544,48.8261,49.7978,50.7694,2.6154,5.23081,7.84621,10.4616,13.077,15.6924,18.3078,18.8584,19.409,19.9597,20.5103,21.0609,21.6115,22.1621,22.7127,23.2633,23.8139,24.3645,24.9152,25.4658,26.0164,26.567,27.1176,27.6682,28.2188,28.7694,5.6154,11.2308,16.8462,22.4616,28.077,33.6924,39.3078,40.49,41.6722,42.8544,44.0366,45.2188,46.401,47.5832,48.7653,49.9475,51.1297,52.3119,53.4941,54.6763,55.8585,57.0407,58.2229,59.4051,60.5872,61.7694,3.6154,7.23081,10.8462,14.4616,18.077,21.6924,25.3078,26.069,26.8301,27.5912,28.3524,29.1135,29.8747,30.6358,31.3969,32.1581,32.9192,33.6803,34.4415,35.2026,35.9638,36.7249,37.486,38.2472,39.0083,39.7694,6.6154,13.2308,19.8462,26.4616,33.077,39.6924,46.3078,47.7005,49.0933,50.486,51.8787,53.2714,54.6641,56.0568,57.4496,58.8423,60.235,61.6277,63.0204,64.4131,65.8059,67.1986,68.5913,69.984,71.3767,72.7694
0,0,-2.01158,13,-2.01158,-4.02316,-6.03474,13,-0,-8.04632,-2.01158,-4.02316,-10.0579,-12.0695,-6.03474,13,-0,-8.04632,-14.0811,-16.0926,26,-0,-18.1042,-20.1158,-6.03474,13,-0,-8.04632,-22.1274,-24.139,-26.1506,-32.1853,-34.1969,-40.2316,-42.2432,-28.1621,-30.1737,-36.2085,-38.22,-44.2548,-46.2664,-1.01158,-0.011581,0.988419,1.98842,2.98842,-2.01158,-4.02316,-6.03474,-8.04632,-10.0579,-12.0695,-14.0811,-14.5046,-14.928,-15.3515,-15.775,-16.1985,-16.622,-17.0455,-17.469,-17.8925,-18.316,-18.7395,-19.163,-19.5864,-20.0099,-20.4334,-20.8569,-21.2804,-21.7039,-22.1274,0.988419,1.97684,2.96526,3.95368,4.94209,5.93051,6.91893,7.12702,7.33511,7.5432,7.75129,7.95937,8.16746,8.37555,8.58364,8.79173,8.99981,9.2079,9.41599,9.62408,9.83217,10.0403,10.2483,10.4564,10.6645,10.8726,-1.01158,-2.02316,-3.03474,-4.04632,-5.05791,-6.06949,-7.08107,-7.29403,-7.507,-7.71996,-7.93292,-8.14589,-8.35885,-8.57182,-8.78478,-8.99775,-9.21071,-9.42368,-9.63664,-9.8496,-10.0626,-10.2755,-10.4885,-10.7015,-10.9144,-11.1274,1.98842,3.97684,5.96526,7.95368,9.94209,11.9305,13.9189,14.3375,14.7562,15.1748,15.5934,16.012,16.4306,16.8492,17.2678,17.6865,18.1051,18.5237,18.9423,19.3609,19.7795,20.1982,20.6168,21.0354,21.454,21.8726,-0.011581,-0.0231621,-0.0347431,-0.0463242,-0.0579052,-0.0694862,-0.0810673,-0.0835054,-0.0859435,-0.0883816,-0.0908197,-0.0932578,-0.095696,-0.0981341,-0.100572,-0.10301,-0.105448,-0.107887,-0.110325,-0.112763,-0.115201,-0.117639,-0.120077,-0.122515,-0.124953,-0.127391,2.98842,5.97684,8.96526,11.9537,14.9421,17.9305,20.9189,21.5481,22.1772,22.8064,23.4355,24.0646,24.6938,25.3229,25.9521,26.5812,27.2103,27.8395,28.4686,29.0978,29.7269,30.356,30.9852,31.6143,32.2435,32.8726
