# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tup_03_model
# start_datetime = 2023-12-04 23:49:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1046885734 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/tup_03/tup_03_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,m.1.1,m.2.1,m.3.1,m.4.1,m.1.2,m.2.2,m.3.2,m.4.2,m.1.3,m.2.3,m.3.3,m.4.3,m.1.4,m.2.4,m.3.4,m.4.4,m.1.5,m.2.5,m.3.5,m.4.5,u.1.1:1.1:1,u.1.1:1.1:2.1,u.1.1:1.1:2.2,u.1.1:1.2:1,u.1.1:1.2:2.1,u.1.1:1.2:2.2,u.1.1:2.1.1,u.1.1:2.2.1,u.1.1:2.3.1,u.1.1:2.4.1,u.1.1:2.1.2,u.1.1:2.2.2,u.1.1:2.3.2,u.1.1:2.4.2,u.1.1:2.1.3,u.1.1:2.2.3,u.1.1:2.3.3,u.1.1:2.4.3,u.1.1:2.1.4,u.1.1:2.2.4,u.1.1:2.3.4,u.1.1:2.4.4,u.1.1:2.1.5,u.1.1:2.2.5,u.1.1:2.3.5,u.1.1:2.4.5,u.2.1:1.1:1,u.2.1:1.1:2.1,u.2.1:1.1:2.2,u.2.1:1.2:1,u.2.1:1.2:2.1,u.2.1:1.2:2.2,u.2.1:2.1.1,u.2.1:2.2.1,u.2.1:2.3.1,u.2.1:2.4.1,u.2.1:2.1.2,u.2.1:2.2.2,u.2.1:2.3.2,u.2.1:2.4.2,u.2.1:2.1.3,u.2.1:2.2.3,u.2.1:2.3.3,u.2.1:2.4.3,u.2.1:2.1.4,u.2.1:2.2.4,u.2.1:2.3.4,u.2.1:2.4.4,u.2.1:2.1.5,u.2.1:2.2.5,u.2.1:2.3.5,u.2.1:2.4.5,u.1.2:1.1:1,u.1.2:1.1:2.1,u.1.2:1.1:2.2,u.1.2:1.2:1,u.1.2:1.2:2.1,u.1.2:1.2:2.2,u.1.2:2.1.1,u.1.2:2.2.1,u.1.2:2.3.1,u.1.2:2.4.1,u.1.2:2.1.2,u.1.2:2.2.2,u.1.2:2.3.2,u.1.2:2.4.2,u.1.2:2.1.3,u.1.2:2.2.3,u.1.2:2.3.3,u.1.2:2.4.3,u.1.2:2.1.4,u.1.2:2.2.4,u.1.2:2.3.4,u.1.2:2.4.4,u.1.2:2.1.5,u.1.2:2.2.5,u.1.2:2.3.5,u.1.2:2.4.5,u.2.2:1.1:1,u.2.2:1.1:2.1,u.2.2:1.1:2.2,u.2.2:1.2:1,u.2.2:1.2:2.1,u.2.2:1.2:2.2,u.2.2:2.1.1,u.2.2:2.2.1,u.2.2:2.3.1,u.2.2:2.4.1,u.2.2:2.1.2,u.2.2:2.2.2,u.2.2:2.3.2,u.2.2:2.4.2,u.2.2:2.1.3,u.2.2:2.2.3,u.2.2:2.3.3,u.2.2:2.4.3,u.2.2:2.1.4,u.2.2:2.2.4,u.2.2:2.3.4,u.2.2:2.4.4,u.2.2:2.1.5,u.2.2:2.2.5,u.2.2:2.3.5,u.2.2:2.4.5,u.1.3:1.1:1,u.1.3:1.1:2.1,u.1.3:1.1:2.2,u.1.3:1.2:1,u.1.3:1.2:2.1,u.1.3:1.2:2.2,u.1.3:2.1.1,u.1.3:2.2.1,u.1.3:2.3.1,u.1.3:2.4.1,u.1.3:2.1.2,u.1.3:2.2.2,u.1.3:2.3.2,u.1.3:2.4.2,u.1.3:2.1.3,u.1.3:2.2.3,u.1.3:2.3.3,u.1.3:2.4.3,u.1.3:2.1.4,u.1.3:2.2.4,u.1.3:2.3.4,u.1.3:2.4.4,u.1.3:2.1.5,u.1.3:2.2.5,u.1.3:2.3.5,u.1.3:2.4.5,u.2.3:1.1:1,u.2.3:1.1:2.1,u.2.3:1.1:2.2,u.2.3:1.2:1,u.2.3:1.2:2.1,u.2.3:1.2:2.2,u.2.3:2.1.1,u.2.3:2.2.1,u.2.3:2.3.1,u.2.3:2.4.1,u.2.3:2.1.2,u.2.3:2.2.2,u.2.3:2.3.2,u.2.3:2.4.2,u.2.3:2.1.3,u.2.3:2.2.3,u.2.3:2.3.3,u.2.3:2.4.3,u.2.3:2.1.4,u.2.3:2.2.4,u.2.3:2.3.4,u.2.3:2.4.4,u.2.3:2.1.5,u.2.3:2.2.5,u.2.3:2.3.5,u.2.3:2.4.5
0,0,-0.470946,-3.29663,-3.39577,-3.49492,-3.59407,-3.69321,-3.79236,-3.89151,-3.99065,-4.0898,-4.18894,-4.28809,-4.38724,-4.48638,-4.58553,-4.68468,-4.78382,-4.88297,-4.98212,-5.08126,-5.18041,-0.470946,-0.941893,-1.41284,-1.88379,-2.35473,-2.82568,-3.29663,-3.39577,-3.49492,-3.59407,-3.69321,-3.79236,-3.89151,-3.99065,-4.0898,-4.18894,-4.28809,-4.38724,-4.48638,-4.58553,-4.68468,-4.78382,-4.88297,-4.98212,-5.08126,-5.18041,-0.470946,-0.941893,-1.41284,-1.88379,-2.35473,-2.82568,-3.29663,-3.39577,-3.49492,-3.59407,-3.69321,-3.79236,-3.89151,-3.99065,-4.0898,-4.18894,-4.28809,-4.38724,-4.48638,-4.58553,-4.68468,-4.78382,-4.88297,-4.98212,-5.08126,-5.18041,-0.470946,-0.941893,-1.41284,-1.88379,-2.35473,-2.82568,-3.29663,-3.39577,-3.49492,-3.59407,-3.69321,-3.79236,-3.89151,-3.99065,-4.0898,-4.18894,-4.28809,-4.38724,-4.48638,-4.58553,-4.68468,-4.78382,-4.88297,-4.98212,-5.08126,-5.18041,-0.470946,-0.941893,-1.41284,-1.88379,-2.35473,-2.82568,-3.29663,-3.39577,-3.49492,-3.59407,-3.69321,-3.79236,-3.89151,-3.99065,-4.0898,-4.18894,-4.28809,-4.38724,-4.48638,-4.58553,-4.68468,-4.78382,-4.88297,-4.98212,-5.08126,-5.18041,-0.470946,-0.941893,-1.41284,-1.88379,-2.35473,-2.82568,-3.29663,-3.39577,-3.49492,-3.59407,-3.69321,-3.79236,-3.89151,-3.99065,-4.0898,-4.18894,-4.28809,-4.38724,-4.48638,-4.58553,-4.68468,-4.78382,-4.88297,-4.98212,-5.08126,-5.18041,-0.470946,-0.941893,-1.41284,-1.88379,-2.35473,-2.82568,-3.29663,-3.39577,-3.49492,-3.59407,-3.69321,-3.79236,-3.89151,-3.99065,-4.0898,-4.18894,-4.28809,-4.38724,-4.48638,-4.58553,-4.68468,-4.78382,-4.88297,-4.98212,-5.08126,-5.18041
0,0,1.75515,12.286,12.6555,13.025,13.3945,13.7641,14.1336,14.5031,14.8726,15.2421,15.6116,15.9811,16.3506,16.7201,17.0896,17.4591,17.8286,18.1981,18.5676,18.9371,19.3066,1.75515,3.5103,5.26544,7.02059,8.77574,10.5309,12.286,12.6555,13.025,13.3945,13.7641,14.1336,14.5031,14.8726,15.2421,15.6116,15.9811,16.3506,16.7201,17.0896,17.4591,17.8286,18.1981,18.5676,18.9371,19.3066,1.75515,3.5103,5.26544,7.02059,8.77574,10.5309,12.286,12.6555,13.025,13.3945,13.7641,14.1336,14.5031,14.8726,15.2421,15.6116,15.9811,16.3506,16.7201,17.0896,17.4591,17.8286,18.1981,18.5676,18.9371,19.3066,1.75515,3.5103,5.26544,7.02059,8.77574,10.5309,12.286,12.6555,13.025,13.3945,13.7641,14.1336,14.5031,14.8726,15.2421,15.6116,15.9811,16.3506,16.7201,17.0896,17.4591,17.8286,18.1981,18.5676,18.9371,19.3066,1.75515,3.5103,5.26544,7.02059,8.77574,10.5309,12.286,12.6555,13.025,13.3945,13.7641,14.1336,14.5031,14.8726,15.2421,15.6116,15.9811,16.3506,16.7201,17.0896,17.4591,17.8286,18.1981,18.5676,18.9371,19.3066,1.75515,3.5103,5.26544,7.02059,8.77574,10.5309,12.286,12.6555,13.025,13.3945,13.7641,14.1336,14.5031,14.8726,15.2421,15.6116,15.9811,16.3506,16.7201,17.0896,17.4591,17.8286,18.1981,18.5676,18.9371,19.3066,1.75515,3.5103,5.26544,7.02059,8.77574,10.5309,12.286,12.6555,13.025,13.3945,13.7641,14.1336,14.5031,14.8726,15.2421,15.6116,15.9811,16.3506,16.7201,17.0896,17.4591,17.8286,18.1981,18.5676,18.9371,19.3066
0,0,-0.16222,-1.13554,-1.16969,-1.20384,-1.23799,-1.27214,-1.3063,-1.34045,-1.3746,-1.40875,-1.4429,-1.47705,-1.5112,-1.54536,-1.57951,-1.61366,-1.64781,-1.68196,-1.71611,-1.75027,-1.78442,-0.16222,-0.324439,-0.486659,-0.648879,-0.811099,-0.973318,-1.13554,-1.16969,-1.20384,-1.23799,-1.27214,-1.3063,-1.34045,-1.3746,-1.40875,-1.4429,-1.47705,-1.5112,-1.54536,-1.57951,-1.61366,-1.64781,-1.68196,-1.71611,-1.75027,-1.78442,-0.16222,-0.324439,-0.486659,-0.648879,-0.811099,-0.973318,-1.13554,-1.16969,-1.20384,-1.23799,-1.27214,-1.3063,-1.34045,-1.3746,-1.40875,-1.4429,-1.47705,-1.5112,-1.54536,-1.57951,-1.61366,-1.64781,-1.68196,-1.71611,-1.75027,-1.78442,-0.16222,-0.324439,-0.486659,-0.648879,-0.811099,-0.973318,-1.13554,-1.16969,-1.20384,-1.23799,-1.27214,-1.3063,-1.34045,-1.3746,-1.40875,-1.4429,-1.47705,-1.5112,-1.54536,-1.57951,-1.61366,-1.64781,-1.68196,-1.71611,-1.75027,-1.78442,-0.16222,-0.324439,-0.486659,-0.648879,-0.811099,-0.973318,-1.13554,-1.16969,-1.20384,-1.23799,-1.27214,-1.3063,-1.34045,-1.3746,-1.40875,-1.4429,-1.47705,-1.5112,-1.54536,-1.57951,-1.61366,-1.64781,-1.68196,-1.71611,-1.75027,-1.78442,-0.16222,-0.324439,-0.486659,-0.648879,-0.811099,-0.973318,-1.13554,-1.16969,-1.20384,-1.23799,-1.27214,-1.3063,-1.34045,-1.3746,-1.40875,-1.4429,-1.47705,-1.5112,-1.54536,-1.57951,-1.61366,-1.64781,-1.68196,-1.71611,-1.75027,-1.78442,-0.16222,-0.324439,-0.486659,-0.648879,-0.811099,-0.973318,-1.13554,-1.16969,-1.20384,-1.23799,-1.27214,-1.3063,-1.34045,-1.3746,-1.40875,-1.4429,-1.47705,-1.5112,-1.54536,-1.57951,-1.61366,-1.64781,-1.68196,-1.71611,-1.75027,-1.78442
0,0,0.615231,4.30662,4.43614,4.56566,4.69519,4.82471,4.95423,5.08375,5.21328,5.3428,5.47232,5.60184,5.73136,5.86089,5.99041,6.11993,6.24945,6.37898,6.5085,6.63802,6.76754,0.615231,1.23046,1.84569,2.46092,3.07616,3.69139,4.30662,4.43614,4.56566,4.69519,4.82471,4.95423,5.08375,5.21328,5.3428,5.47232,5.60184,5.73136,5.86089,5.99041,6.11993,6.24945,6.37898,6.5085,6.63802,6.76754,0.615231,1.23046,1.84569,2.46092,3.07616,3.69139,4.30662,4.43614,4.56566,4.69519,4.82471,4.95423,5.08375,5.21328,5.3428,5.47232,5.60184,5.73136,5.86089,5.99041,6.11993,6.24945,6.37898,6.5085,6.63802,6.76754,0.615231,1.23046,1.84569,2.46092,3.07616,3.69139,4.30662,4.43614,4.56566,4.69519,4.82471,4.95423,5.08375,5.21328,5.3428,5.47232,5.60184,5.73136,5.86089,5.99041,6.11993,6.24945,6.37898,6.5085,6.63802,6.76754,0.615231,1.23046,1.84569,2.46092,3.07616,3.69139,4.30662,4.43614,4.56566,4.69519,4.82471,4.95423,5.08375,5.21328,5.3428,5.47232,5.60184,5.73136,5.86089,5.99041,6.11993,6.24945,6.37898,6.5085,6.63802,6.76754,0.615231,1.23046,1.84569,2.46092,3.07616,3.69139,4.30662,4.43614,4.56566,4.69519,4.82471,4.95423,5.08375,5.21328,5.3428,5.47232,5.60184,5.73136,5.86089,5.99041,6.11993,6.24945,6.37898,6.5085,6.63802,6.76754,0.615231,1.23046,1.84569,2.46092,3.07616,3.69139,4.30662,4.43614,4.56566,4.69519,4.82471,4.95423,5.08375,5.21328,5.3428,5.47232,5.60184,5.73136,5.86089,5.99041,6.11993,6.24945,6.37898,6.5085,6.63802,6.76754
0,0,0.924951,6.47465,6.66938,6.86411,7.05883,7.25356,7.44829,7.64301,7.83774,8.03247,8.22719,8.42192,8.61665,8.81137,9.0061,9.20082,9.39555,9.59028,9.785,9.97973,10.1745,0.924951,1.8499,2.77485,3.6998,4.62475,5.5497,6.47465,6.66938,6.86411,7.05883,7.25356,7.44829,7.64301,7.83774,8.03247,8.22719,8.42192,8.61665,8.81137,9.0061,9.20082,9.39555,9.59028,9.785,9.97973,10.1745,0.924951,1.8499,2.77485,3.6998,4.62475,5.5497,6.47465,6.66938,6.86411,7.05883,7.25356,7.44829,7.64301,7.83774,8.03247,8.22719,8.42192,8.61665,8.81137,9.0061,9.20082,9.39555,9.59028,9.785,9.97973,10.1745,0.924951,1.8499,2.77485,3.6998,4.62475,5.5497,6.47465,6.66938,6.86411,7.05883,7.25356,7.44829,7.64301,7.83774,8.03247,8.22719,8.42192,8.61665,8.81137,9.0061,9.20082,9.39555,9.59028,9.785,9.97973,10.1745,0.924951,1.8499,2.77485,3.6998,4.62475,5.5497,6.47465,6.66938,6.86411,7.05883,7.25356,7.44829,7.64301,7.83774,8.03247,8.22719,8.42192,8.61665,8.81137,9.0061,9.20082,9.39555,9.59028,9.785,9.97973,10.1745,0.924951,1.8499,2.77485,3.6998,4.62475,5.5497,6.47465,6.66938,6.86411,7.05883,7.25356,7.44829,7.64301,7.83774,8.03247,8.22719,8.42192,8.61665,8.81137,9.0061,9.20082,9.39555,9.59028,9.785,9.97973,10.1745,0.924951,1.8499,2.77485,3.6998,4.62475,5.5497,6.47465,6.66938,6.86411,7.05883,7.25356,7.44829,7.64301,7.83774,8.03247,8.22719,8.42192,8.61665,8.81137,9.0061,9.20082,9.39555,9.59028,9.785,9.97973,10.1745
0,0,-0.841893,-5.89325,-6.07049,-6.24773,-6.42497,-6.60221,-6.77946,-6.9567,-7.13394,-7.31118,-7.48842,-7.66566,-7.8429,-8.02014,-8.19738,-8.37462,-8.55186,-8.7291,-8.90634,-9.08358,-9.26082,-0.841893,-1.68379,-2.52568,-3.36757,-4.20947,-5.05136,-5.89325,-6.07049,-6.24773,-6.42497,-6.60221,-6.77946,-6.9567,-7.13394,-7.31118,-7.48842,-7.66566,-7.8429,-8.02014,-8.19738,-8.37462,-8.55186,-8.7291,-8.90634,-9.08358,-9.26082,-0.841893,-1.68379,-2.52568,-3.36757,-4.20947,-5.05136,-5.89325,-6.07049,-6.24773,-6.42497,-6.60221,-6.77946,-6.9567,-7.13394,-7.31118,-7.48842,-7.66566,-7.8429,-8.02014,-8.19738,-8.37462,-8.55186,-8.7291,-8.90634,-9.08358,-9.26082,-0.841893,-1.68379,-2.52568,-3.36757,-4.20947,-5.05136,-5.89325,-6.07049,-6.24773,-6.42497,-6.60221,-6.77946,-6.9567,-7.13394,-7.31118,-7.48842,-7.66566,-7.8429,-8.02014,-8.19738,-8.37462,-8.55186,-8.7291,-8.90634,-9.08358,-9.26082,-0.841893,-1.68379,-2.52568,-3.36757,-4.20947,-5.05136,-5.89325,-6.07049,-6.24773,-6.42497,-6.60221,-6.77946,-6.9567,-7.13394,-7.31118,-7.48842,-7.66566,-7.8429,-8.02014,-8.19738,-8.37462,-8.55186,-8.7291,-8.90634,-9.08358,-9.26082,-0.841893,-1.68379,-2.52568,-3.36757,-4.20947,-5.05136,-5.89325,-6.07049,-6.24773,-6.42497,-6.60221,-6.77946,-6.9567,-7.13394,-7.31118,-7.48842,-7.66566,-7.8429,-8.02014,-8.19738,-8.37462,-8.55186,-8.7291,-8.90634,-9.08358,-9.26082,-0.841893,-1.68379,-2.52568,-3.36757,-4.20947,-5.05136,-5.89325,-6.07049,-6.24773,-6.42497,-6.60221,-6.77946,-6.9567,-7.13394,-7.31118,-7.48842,-7.66566,-7.8429,-8.02014,-8.19738,-8.37462,-8.55186,-8.7291,-8.90634,-9.08358,-9.26082
0,0,-1.76605,-12.3623,-12.7341,-13.1059,-13.4777,-13.8495,-14.2213,-14.5931,-14.9649,-15.3367,-15.7085,-16.0803,-16.4521,-16.8239,-17.1957,-17.5675,-17.9393,-18.3111,-18.6829,-19.0547,-19.4265,-1.76605,-3.5321,-5.29815,-7.06419,-8.83024,-10.5963,-12.3623,-12.7341,-13.1059,-13.4777,-13.8495,-14.2213,-14.5931,-14.9649,-15.3367,-15.7085,-16.0803,-16.4521,-16.8239,-17.1957,-17.5675,-17.9393,-18.3111,-18.6829,-19.0547,-19.4265,-1.76605,-3.5321,-5.29815,-7.06419,-8.83024,-10.5963,-12.3623,-12.7341,-13.1059,-13.4777,-13.8495,-14.2213,-14.5931,-14.9649,-15.3367,-15.7085,-16.0803,-16.4521,-16.8239,-17.1957,-17.5675,-17.9393,-18.3111,-18.6829,-19.0547,-19.4265,-1.76605,-3.5321,-5.29815,-7.06419,-8.83024,-10.5963,-12.3623,-12.7341,-13.1059,-13.4777,-13.8495,-14.2213,-14.5931,-14.9649,-15.3367,-15.7085,-16.0803,-16.4521,-16.8239,-17.1957,-17.5675,-17.9393,-18.3111,-18.6829,-19.0547,-19.4265,-1.76605,-3.5321,-5.29815,-7.06419,-8.83024,-10.5963,-12.3623,-12.7341,-13.1059,-13.4777,-13.8495,-14.2213,-14.5931,-14.9649,-15.3367,-15.7085,-16.0803,-16.4521,-16.8239,-17.1957,-17.5675,-17.9393,-18.3111,-18.6829,-19.0547,-19.4265,-1.76605,-3.5321,-5.29815,-7.06419,-8.83024,-10.5963,-12.3623,-12.7341,-13.1059,-13.4777,-13.8495,-14.2213,-14.5931,-14.9649,-15.3367,-15.7085,-16.0803,-16.4521,-16.8239,-17.1957,-17.5675,-17.9393,-18.3111,-18.6829,-19.0547,-19.4265,-1.76605,-3.5321,-5.29815,-7.06419,-8.83024,-10.5963,-12.3623,-12.7341,-13.1059,-13.4777,-13.8495,-14.2213,-14.5931,-14.9649,-15.3367,-15.7085,-16.0803,-16.4521,-16.8239,-17.1957,-17.5675,-17.9393,-18.3111,-18.6829,-19.0547,-19.4265
0,0,-0.124255,-0.869786,-0.895945,-0.922104,-0.948262,-0.974421,-1.00058,-1.02674,-1.0529,-1.07906,-1.10522,-1.13138,-1.15753,-1.18369,-1.20985,-1.23601,-1.26217,-1.28833,-1.31449,-1.34065,-1.36681,-0.124255,-0.24851,-0.372765,-0.49702,-0.621275,-0.745531,-0.869786,-0.895945,-0.922104,-0.948262,-0.974421,-1.00058,-1.02674,-1.0529,-1.07906,-1.10522,-1.13138,-1.15753,-1.18369,-1.20985,-1.23601,-1.26217,-1.28833,-1.31449,-1.34065,-1.36681,-0.124255,-0.24851,-0.372765,-0.49702,-0.621275,-0.745531,-0.869786,-0.895945,-0.922104,-0.948262,-0.974421,-1.00058,-1.02674,-1.0529,-1.07906,-1.10522,-1.13138,-1.15753,-1.18369,-1.20985,-1.23601,-1.26217,-1.28833,-1.31449,-1.34065,-1.36681,-0.124255,-0.24851,-0.372765,-0.49702,-0.621275,-0.745531,-0.869786,-0.895945,-0.922104,-0.948262,-0.974421,-1.00058,-1.02674,-1.0529,-1.07906,-1.10522,-1.13138,-1.15753,-1.18369,-1.20985,-1.23601,-1.26217,-1.28833,-1.31449,-1.34065,-1.36681,-0.124255,-0.24851,-0.372765,-0.49702,-0.621275,-0.745531,-0.869786,-0.895945,-0.922104,-0.948262,-0.974421,-1.00058,-1.02674,-1.0529,-1.07906,-1.10522,-1.13138,-1.15753,-1.18369,-1.20985,-1.23601,-1.26217,-1.28833,-1.31449,-1.34065,-1.36681,-0.124255,-0.24851,-0.372765,-0.49702,-0.621275,-0.745531,-0.869786,-0.895945,-0.922104,-0.948262,-0.974421,-1.00058,-1.02674,-1.0529,-1.07906,-1.10522,-1.13138,-1.15753,-1.18369,-1.20985,-1.23601,-1.26217,-1.28833,-1.31449,-1.34065,-1.36681,-0.124255,-0.24851,-0.372765,-0.49702,-0.621275,-0.745531,-0.869786,-0.895945,-0.922104,-0.948262,-0.974421,-1.00058,-1.02674,-1.0529,-1.07906,-1.10522,-1.13138,-1.15753,-1.18369,-1.20985,-1.23601,-1.26217,-1.28833,-1.31449,-1.34065,-1.36681
0,0,1.07846,7.54921,7.77625,8.0033,8.23034,8.45738,8.68443,8.91147,9.13852,9.36556,9.5926,9.81965,10.0467,10.2737,10.5008,10.7278,10.9549,11.1819,11.409,11.636,11.863,1.07846,2.15692,3.23538,4.31383,5.39229,6.47075,7.54921,7.77625,8.0033,8.23034,8.45738,8.68443,8.91147,9.13852,9.36556,9.5926,9.81965,10.0467,10.2737,10.5008,10.7278,10.9549,11.1819,11.409,11.636,11.863,1.07846,2.15692,3.23538,4.31383,5.39229,6.47075,7.54921,7.77625,8.0033,8.23034,8.45738,8.68443,8.91147,9.13852,9.36556,9.5926,9.81965,10.0467,10.2737,10.5008,10.7278,10.9549,11.1819,11.409,11.636,11.863,1.07846,2.15692,3.23538,4.31383,5.39229,6.47075,7.54921,7.77625,8.0033,8.23034,8.45738,8.68443,8.91147,9.13852,9.36556,9.5926,9.81965,10.0467,10.2737,10.5008,10.7278,10.9549,11.1819,11.409,11.636,11.863,1.07846,2.15692,3.23538,4.31383,5.39229,6.47075,7.54921,7.77625,8.0033,8.23034,8.45738,8.68443,8.91147,9.13852,9.36556,9.5926,9.81965,10.0467,10.2737,10.5008,10.7278,10.9549,11.1819,11.409,11.636,11.863,1.07846,2.15692,3.23538,4.31383,5.39229,6.47075,7.54921,7.77625,8.0033,8.23034,8.45738,8.68443,8.91147,9.13852,9.36556,9.5926,9.81965,10.0467,10.2737,10.5008,10.7278,10.9549,11.1819,11.409,11.636,11.863,1.07846,2.15692,3.23538,4.31383,5.39229,6.47075,7.54921,7.77625,8.0033,8.23034,8.45738,8.68443,8.91147,9.13852,9.36556,9.5926,9.81965,10.0467,10.2737,10.5008,10.7278,10.9549,11.1819,11.409,11.636,11.863
0,0,-1.47701,-10.339,-10.65,-10.9609,-11.2719,-11.5828,-11.8938,-12.2047,-12.5157,-12.8266,-13.1376,-13.4485,-13.7595,-14.0704,-14.3814,-14.6923,-15.0033,-15.3142,-15.6252,-15.9361,-16.2471,-1.47701,-2.95401,-4.43102,-5.90803,-7.38504,-8.86204,-10.339,-10.65,-10.9609,-11.2719,-11.5828,-11.8938,-12.2047,-12.5157,-12.8266,-13.1376,-13.4485,-13.7595,-14.0704,-14.3814,-14.6923,-15.0033,-15.3142,-15.6252,-15.9361,-16.2471,-1.47701,-2.95401,-4.43102,-5.90803,-7.38504,-8.86204,-10.339,-10.65,-10.9609,-11.2719,-11.5828,-11.8938,-12.2047,-12.5157,-12.8266,-13.1376,-13.4485,-13.7595,-14.0704,-14.3814,-14.6923,-15.0033,-15.3142,-15.6252,-15.9361,-16.2471,-1.47701,-2.95401,-4.43102,-5.90803,-7.38504,-8.86204,-10.339,-10.65,-10.9609,-11.2719,-11.5828,-11.8938,-12.2047,-12.5157,-12.8266,-13.1376,-13.4485,-13.7595,-14.0704,-14.3814,-14.6923,-15.0033,-15.3142,-15.6252,-15.9361,-16.2471,-1.47701,-2.95401,-4.43102,-5.90803,-7.38504,-8.86204,-10.339,-10.65,-10.9609,-11.2719,-11.5828,-11.8938,-12.2047,-12.5157,-12.8266,-13.1376,-13.4485,-13.7595,-14.0704,-14.3814,-14.6923,-15.0033,-15.3142,-15.6252,-15.9361,-16.2471,-1.47701,-2.95401,-4.43102,-5.90803,-7.38504,-8.86204,-10.339,-10.65,-10.9609,-11.2719,-11.5828,-11.8938,-12.2047,-12.5157,-12.8266,-13.1376,-13.4485,-13.7595,-14.0704,-14.3814,-14.6923,-15.0033,-15.3142,-15.6252,-15.9361,-16.2471,-1.47701,-2.95401,-4.43102,-5.90803,-7.38504,-8.86204,-10.339,-10.65,-10.9609,-11.2719,-11.5828,-11.8938,-12.2047,-12.5157,-12.8266,-13.1376,-13.4485,-13.7595,-14.0704,-14.3814,-14.6923,-15.0033,-15.3142,-15.6252,-15.9361,-16.2471
