# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tup_03_model
# start_datetime = 2023-12-04 23:49:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1046885734 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/tup_03/tup_03_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,m.1.1,m.2.1,m.3.1,m.4.1,m.1.2,m.2.2,m.3.2,m.4.2,m.1.3,m.2.3,m.3.3,m.4.3,m.1.4,m.2.4,m.3.4,m.4.4,m.1.5,m.2.5,m.3.5,m.4.5,u.1.1:1.1:1,u.1.1:1.1:2.1,u.1.1:1.1:2.2,u.1.1:1.2:1,u.1.1:1.2:2.1,u.1.1:1.2:2.2,u.1.1:2.1.1,u.1.1:2.2.1,u.1.1:2.3.1,u.1.1:2.4.1,u.1.1:2.1.2,u.1.1:2.2.2,u.1.1:2.3.2,u.1.1:2.4.2,u.1.1:2.1.3,u.1.1:2.2.3,u.1.1:2.3.3,u.1.1:2.4.3,u.1.1:2.1.4,u.1.1:2.2.4,u.1.1:2.3.4,u.1.1:2.4.4,u.1.1:2.1.5,u.1.1:2.2.5,u.1.1:2.3.5,u.1.1:2.4.5,u.2.1:1.1:1,u.2.1:1.1:2.1,u.2.1:1.1:2.2,u.2.1:1.2:1,u.2.1:1.2:2.1,u.2.1:1.2:2.2,u.2.1:2.1.1,u.2.1:2.2.1,u.2.1:2.3.1,u.2.1:2.4.1,u.2.1:2.1.2,u.2.1:2.2.2,u.2.1:2.3.2,u.2.1:2.4.2,u.2.1:2.1.3,u.2.1:2.2.3,u.2.1:2.3.3,u.2.1:2.4.3,u.2.1:2.1.4,u.2.1:2.2.4,u.2.1:2.3.4,u.2.1:2.4.4,u.2.1:2.1.5,u.2.1:2.2.5,u.2.1:2.3.5,u.2.1:2.4.5,u.1.2:1.1:1,u.1.2:1.1:2.1,u.1.2:1.1:2.2,u.1.2:1.2:1,u.1.2:1.2:2.1,u.1.2:1.2:2.2,u.1.2:2.1.1,u.1.2:2.2.1,u.1.2:2.3.1,u.1.2:2.4.1,u.1.2:2.1.2,u.1.2:2.2.2,u.1.2:2.3.2,u.1.2:2.4.2,u.1.2:2.1.3,u.1.2:2.2.3,u.1.2:2.3.3,u.1.2:2.4.3,u.1.2:2.1.4,u.1.2:2.2.4,u.1.2:2.3.4,u.1.2:2.4.4,u.1.2:2.1.5,u.1.2:2.2.5,u.1.2:2.3.5,u.1.2:2.4.5,u.2.2:1.1:1,u.2.2:1.1:2.1,u.2.2:1.1:2.2,u.2.2:1.2:1,u.2.2:1.2:2.1,u.2.2:1.2:2.2,u.2.2:2.1.1,u.2.2:2.2.1,u.2.2:2.3.1,u.2.2:2.4.1,u.2.2:2.1.2,u.2.2:2.2.2,u.2.2:2.3.2,u.2.2:2.4.2,u.2.2:2.1.3,u.2.2:2.2.3,u.2.2:2.3.3,u.2.2:2.4.3,u.2.2:2.1.4,u.2.2:2.2.4,u.2.2:2.3.4,u.2.2:2.4.4,u.2.2:2.1.5,u.2.2:2.2.5,u.2.2:2.3.5,u.2.2:2.4.5,u.1.3:1.1:1,u.1.3:1.1:2.1,u.1.3:1.1:2.2,u.1.3:1.2:1,u.1.3:1.2:2.1,u.1.3:1.2:2.2,u.1.3:2.1.1,u.1.3:2.2.1,u.1.3:2.3.1,u.1.3:2.4.1,u.1.3:2.1.2,u.1.3:2.2.2,u.1.3:2.3.2,u.1.3:2.4.2,u.1.3:2.1.3,u.1.3:2.2.3,u.1.3:2.3.3,u.1.3:2.4.3,u.1.3:2.1.4,u.1.3:2.2.4,u.1.3:2.3.4,u.1.3:2.4.4,u.1.3:2.1.5,u.1.3:2.2.5,u.1.3:2.3.5,u.1.3:2.4.5,u.2.3:1.1:1,u.2.3:1.1:2.1,u.2.3:1.1:2.2,u.2.3:1.2:1,u.2.3:1.2:2.1,u.2.3:1.2:2.2,u.2.3:2.1.1,u.2.3:2.2.1,u.2.3:2.3.1,u.2.3:2.4.1,u.2.3:2.1.2,u.2.3:2.2.2,u.2.3:2.3.2,u.2.3:2.4.2,u.2.3:2.1.3,u.2.3:2.2.3,u.2.3:2.3.3,u.2.3:2.4.3,u.2.3:2.1.4,u.2.3:2.2.4,u.2.3:2.3.4,u.2.3:2.4.4,u.2.3:2.1.5,u.2.3:2.2.5,u.2.3:2.3.5,u.2.3:2.4.5
0,0,0.0923517,0.646462,0.665904,0.685347,0.704789,0.724231,0.743674,0.763116,0.782559,0.802001,0.821444,0.840886,0.860329,0.879771,0.899214,0.918656,0.938098,0.957541,0.976983,0.996426,1.01587,0.0923517,0.184703,0.277055,0.369407,0.461758,0.55411,0.646462,0.665904,0.685347,0.704789,0.724231,0.743674,0.763116,0.782559,0.802001,0.821444,0.840886,0.860329,0.879771,0.899214,0.918656,0.938098,0.957541,0.976983,0.996426,1.01587,0.0923517,0.184703,0.277055,0.369407,0.461758,0.55411,0.646462,0.665904,0.685347,0.704789,0.724231,0.743674,0.763116,0.782559,0.802001,0.821444,0.840886,0.860329,0.879771,0.899214,0.918656,0.938098,0.957541,0.976983,0.996426,1.01587,0.0923517,0.184703,0.277055,0.369407,0.461758,0.55411,0.646462,0.665904,0.685347,0.704789,0.724231,0.743674,0.763116,0.782559,0.802001,0.821444,0.840886,0.860329,0.879771,0.899214,0.918656,0.938098,0.957541,0.976983,0.996426,1.01587,0.0923517,0.184703,0.277055,0.369407,0.461758,0.55411,0.646462,0.665904,0.685347,0.704789,0.724231,0.743674,0.763116,0.782559,0.802001,0.821444,0.840886,0.860329,0.879771,0.899214,0.918656,0.938098,0.957541,0.976983,0.996426,1.01587,0.0923517,0.184703,0.277055,0.369407,0.461758,0.55411,0.646462,0.665904,0.685347,0.704789,0.724231,0.743674,0.763116,0.782559,0.802001,0.821444,0.840886,0.860329,0.879771,0.899214,0.918656,0.938098,0.957541,0.976983,0.996426,1.01587,0.0923517,0.184703,0.277055,0.369407,0.461758,0.55411,0.646462,0.665904,0.685347,0.704789,0.724231,0.743674,0.763116,0.782559,0.802001,0.821444,0.840886,0.860329,0.879771,0.899214,0.918656,0.938098,0.957541,0.976983,0.996426,1.01587
0,0,1.16418,8.14925,8.39434,8.63943,8.88452,9.12961,9.3747,9.61979,9.86488,10.11,10.3551,10.6002,10.8452,11.0903,11.3354,11.5805,11.8256,12.0707,12.3158,12.5609,12.806,1.16418,2.32836,3.49254,4.65671,5.82089,6.98507,8.14925,8.39434,8.63943,8.88452,9.12961,9.3747,9.61979,9.86488,10.11,10.3551,10.6002,10.8452,11.0903,11.3354,11.5805,11.8256,12.0707,12.3158,12.5609,12.806,1.16418,2.32836,3.49254,4.65671,5.82089,6.98507,8.14925,8.39434,8.63943,8.88452,9.12961,9.3747,9.61979,9.86488,10.11,10.3551,10.6002,10.8452,11.0903,11.3354,11.5805,11.8256,12.0707,12.3158,12.5609,12.806,1.16418,2.32836,3.49254,4.65671,5.82089,6.98507,8.14925,8.39434,8.63943,8.88452,9.12961,9.3747,9.61979,9.86488,10.11,10.3551,10.6002,10.8452,11.0903,11.3354,11.5805,11.8256,12.0707,12.3158,12.5609,12.806,1.16418,2.32836,3.49254,4.65671,5.82089,6.98507,8.14925,8.39434,8.63943,8.88452,9.12961,9.3747,9.61979,9.86488,10.11,10.3551,10.6002,10.8452,11.0903,11.3354,11.5805,11.8256,12.0707,12.3158,12.5609,12.806,1.16418,2.32836,3.49254,4.65671,5.82089,6.98507,8.14925,8.39434,8.63943,8.88452,9.12961,9.3747,9.61979,9.86488,10.11,10.3551,10.6002,10.8452,11.0903,11.3354,11.5805,11.8256,12.0707,12.3158,12.5609,12.806,1.16418,2.32836,3.49254,4.65671,5.82089,6.98507,8.14925,8.39434,8.63943,8.88452,9.12961,9.3747,9.61979,9.86488,10.11,10.3551,10.6002,10.8452,11.0903,11.3354,11.5805,11.8256,12.0707,12.3158,12.5609,12.806
0,0,-0.522254,-3.65578,-3.76573,-3.87568,-3.98562,-4.09557,-4.20552,-4.31547,-4.42542,-4.53536,-4.64531,-4.75526,-4.86521,-4.97516,-5.08511,-5.19505,-5.305,-5.41495,-5.5249,-5.63485,-5.7448,-0.522254,-1.04451,-1.56676,-2.08902,-2.61127,-3.13352,-3.65578,-3.76573,-3.87568,-3.98562,-4.09557,-4.20552,-4.31547,-4.42542,-4.53536,-4.64531,-4.75526,-4.86521,-4.97516,-5.08511,-5.19505,-5.305,-5.41495,-5.5249,-5.63485,-5.7448,-0.522254,-1.04451,-1.56676,-2.08902,-2.61127,-3.13352,-3.65578,-3.76573,-3.87568,-3.98562,-4.09557,-4.20552,-4.31547,-4.42542,-4.53536,-4.64531,-4.75526,-4.86521,-4.97516,-5.08511,-5.19505,-5.305,-5.41495,-5.5249,-5.63485,-5.7448,-0.522254,-1.04451,-1.56676,-2.08902,-2.61127,-3.13352,-3.65578,-3.76573,-3.87568,-3.98562,-4.09557,-4.20552,-4.31547,-4.42542,-4.53536,-4.64531,-4.75526,-4.86521,-4.97516,-5.08511,-5.19505,-5.305,-5.41495,-5.5249,-5.63485,-5.7448,-0.522254,-1.04451,-1.56676,-2.08902,-2.61127,-3.13352,-3.65578,-3.76573,-3.87568,-3.98562,-4.09557,-4.20552,-4.31547,-4.42542,-4.53536,-4.64531,-4.75526,-4.86521,-4.97516,-5.08511,-5.19505,-5.305,-5.41495,-5.5249,-5.63485,-5.7448,-0.522254,-1.04451,-1.56676,-2.08902,-2.61127,-3.13352,-3.65578,-3.76573,-3.87568,-3.98562,-4.09557,-4.20552,-4.31547,-4.42542,-4.53536,-4.64531,-4.75526,-4.86521,-4.97516,-5.08511,-5.19505,-5.305,-5.41495,-5.5249,-5.63485,-5.7448,-0.522254,-1.04451,-1.56676,-2.08902,-2.61127,-3.13352,-3.65578,-3.76573,-3.87568,-3.98562,-4.09557,-4.20552,-4.31547,-4.42542,-4.53536,-4.64531,-4.75526,-4.86521,-4.97516,-5.08511,-5.19505,-5.305,-5.41495,-5.5249,-5.63485,-5.7448
0,0,0.519282,3.63498,3.7443,3.85362,3.96294,4.07227,4.18159,4.29091,4.40023,4.50956,4.61888,4.7282,4.83752,4.94685,5.05617,5.16549,5.27481,5.38414,5.49346,5.60278,5.7121,0.519282,1.03856,1.55785,2.07713,2.59641,3.11569,3.63498,3.7443,3.85362,3.96294,4.07227,4.18159,4.29091,4.40023,4.50956,4.61888,4.7282,4.83752,4.94685,5.05617,5.16549,5.27481,5.38414,5.49346,5.60278,5.7121,0.519282,1.03856,1.55785,2.07713,2.59641,3.11569,3.63498,3.7443,3.85362,3.96294,4.07227,4.18159,4.29091,4.40023,4.50956,4.61888,4.7282,4.83752,4.94685,5.05617,5.16549,5.27481,5.38414,5.49346,5.60278,5.7121,0.519282,1.03856,1.55785,2.07713,2.59641,3.11569,3.63498,3.7443,3.85362,3.96294,4.07227,4.18159,4.29091,4.40023,4.50956,4.61888,4.7282,4.83752,4.94685,5.05617,5.16549,5.27481,5.38414,5.49346,5.60278,5.7121,0.519282,1.03856,1.55785,2.07713,2.59641,3.11569,3.63498,3.7443,3.85362,3.96294,4.07227,4.18159,4.29091,4.40023,4.50956,4.61888,4.7282,4.83752,4.94685,5.05617,5.16549,5.27481,5.38414,5.49346,5.60278,5.7121,0.519282,1.03856,1.55785,2.07713,2.59641,3.11569,3.63498,3.7443,3.85362,3.96294,4.07227,4.18159,4.29091,4.40023,4.50956,4.61888,4.7282,4.83752,4.94685,5.05617,5.16549,5.27481,5.38414,5.49346,5.60278,5.7121,0.519282,1.03856,1.55785,2.07713,2.59641,3.11569,3.63498,3.7443,3.85362,3.96294,4.07227,4.18159,4.29091,4.40023,4.50956,4.61888,4.7282,4.83752,4.94685,5.05617,5.16549,5.27481,5.38414,5.49346,5.60278,5.7121
0,0,1.05911,7.41378,7.63675,7.85972,8.08269,8.30566,8.52863,8.7516,8.97457,9.19754,9.42051,9.64349,9.86646,10.0894,10.3124,10.5354,10.7583,10.9813,11.2043,11.4273,11.6502,1.05911,2.11822,3.17733,4.23644,5.29556,6.35467,7.41378,7.63675,7.85972,8.08269,8.30566,8.52863,8.7516,8.97457,9.19754,9.42051,9.64349,9.86646,10.0894,10.3124,10.5354,10.7583,10.9813,11.2043,11.4273,11.6502,1.05911,2.11822,3.17733,4.23644,5.29556,6.35467,7.41378,7.63675,7.85972,8.08269,8.30566,8.52863,8.7516,8.97457,9.19754,9.42051,9.64349,9.86646,10.0894,10.3124,10.5354,10.7583,10.9813,11.2043,11.4273,11.6502,1.05911,2.11822,3.17733,4.23644,5.29556,6.35467,7.41378,7.63675,7.85972,8.08269,8.30566,8.52863,8.7516,8.97457,9.19754,9.42051,9.64349,9.86646,10.0894,10.3124,10.5354,10.7583,10.9813,11.2043,11.4273,11.6502,1.05911,2.11822,3.17733,4.23644,5.29556,6.35467,7.41378,7.63675,7.85972,8.08269,8.30566,8.52863,8.7516,8.97457,9.19754,9.42051,9.64349,9.86646,10.0894,10.3124,10.5354,10.7583,10.9813,11.2043,11.4273,11.6502,1.05911,2.11822,3.17733,4.23644,5.29556,6.35467,7.41378,7.63675,7.85972,8.08269,8.30566,8.52863,8.7516,8.97457,9.19754,9.42051,9.64349,9.86646,10.0894,10.3124,10.5354,10.7583,10.9813,11.2043,11.4273,11.6502,1.05911,2.11822,3.17733,4.23644,5.29556,6.35467,7.41378,7.63675,7.85972,8.08269,8.30566,8.52863,8.7516,8.97457,9.19754,9.42051,9.64349,9.86646,10.0894,10.3124,10.5354,10.7583,10.9813,11.2043,11.4273,11.6502
0,0,-0.386456,-2.70519,-2.78655,-2.86791,-2.94927,-3.03063,-3.11199,-3.19335,-3.27471,-3.35606,-3.43742,-3.51878,-3.60014,-3.6815,-3.76286,-3.84422,-3.92558,-4.00694,-4.0883,-4.16966,-4.25101,-0.386456,-0.772912,-1.15937,-1.54582,-1.93228,-2.31874,-2.70519,-2.78655,-2.86791,-2.94927,-3.03063,-3.11199,-3.19335,-3.27471,-3.35606,-3.43742,-3.51878,-3.60014,-3.6815,-3.76286,-3.84422,-3.92558,-4.00694,-4.0883,-4.16966,-4.25101,-0.386456,-0.772912,-1.15937,-1.54582,-1.93228,-2.31874,-2.70519,-2.78655,-2.86791,-2.94927,-3.03063,-3.11199,-3.19335,-3.27471,-3.35606,-3.43742,-3.51878,-3.60014,-3.6815,-3.76286,-3.84422,-3.92558,-4.00694,-4.0883,-4.16966,-4.25101,-0.386456,-0.772912,-1.15937,-1.54582,-1.93228,-2.31874,-2.70519,-2.78655,-2.86791,-2.94927,-3.03063,-3.11199,-3.19335,-3.27471,-3.35606,-3.43742,-3.51878,-3.60014,-3.6815,-3.76286,-3.84422,-3.92558,-4.00694,-4.0883,-4.16966,-4.25101,-0.386456,-0.772912,-1.15937,-1.54582,-1.93228,-2.31874,-2.70519,-2.78655,-2.86791,-2.94927,-3.03063,-3.11199,-3.19335,-3.27471,-3.35606,-3.43742,-3.51878,-3.60014,-3.6815,-3.76286,-3.84422,-3.92558,-4.00694,-4.0883,-4.16966,-4.25101,-0.386456,-0.772912,-1.15937,-1.54582,-1.93228,-2.31874,-2.70519,-2.78655,-2.86791,-2.94927,-3.03063,-3.11199,-3.19335,-3.27471,-3.35606,-3.43742,-3.51878,-3.60014,-3.6815,-3.76286,-3.84422,-3.92558,-4.00694,-4.0883,-4.16966,-4.25101,-0.386456,-0.772912,-1.15937,-1.54582,-1.93228,-2.31874,-2.70519,-2.78655,-2.86791,-2.94927,-3.03063,-3.11199,-3.19335,-3.27471,-3.35606,-3.43742,-3.51878,-3.60014,-3.6815,-3.76286,-3.84422,-3.92558,-4.00694,-4.0883,-4.16966,-4.25101
0,0,-0.145414,-1.01789,-1.04851,-1.07912,-1.10973,-1.14035,-1.17096,-1.20157,-1.23219,-1.2628,-1.29341,-1.32403,-1.35464,-1.38526,-1.41587,-1.44648,-1.4771,-1.50771,-1.53832,-1.56894,-1.59955,-0.145414,-0.290827,-0.436241,-0.581654,-0.727068,-0.872481,-1.01789,-1.04851,-1.07912,-1.10973,-1.14035,-1.17096,-1.20157,-1.23219,-1.2628,-1.29341,-1.32403,-1.35464,-1.38526,-1.41587,-1.44648,-1.4771,-1.50771,-1.53832,-1.56894,-1.59955,-0.145414,-0.290827,-0.436241,-0.581654,-0.727068,-0.872481,-1.01789,-1.04851,-1.07912,-1.10973,-1.14035,-1.17096,-1.20157,-1.23219,-1.2628,-1.29341,-1.32403,-1.35464,-1.38526,-1.41587,-1.44648,-1.4771,-1.50771,-1.53832,-1.56894,-1.59955,-0.145414,-0.290827,-0.436241,-0.581654,-0.727068,-0.872481,-1.01789,-1.04851,-1.07912,-1.10973,-1.14035,-1.17096,-1.20157,-1.23219,-1.2628,-1.29341,-1.32403,-1.35464,-1.38526,-1.41587,-1.44648,-1.4771,-1.50771,-1.53832,-1.56894,-1.59955,-0.145414,-0.290827,-0.436241,-0.581654,-0.727068,-0.872481,-1.01789,-1.04851,-1.07912,-1.10973,-1.14035,-1.17096,-1.20157,-1.23219,-1.2628,-1.29341,-1.32403,-1.35464,-1.38526,-1.41587,-1.44648,-1.4771,-1.50771,-1.53832,-1.56894,-1.59955,-0.145414,-0.290827,-0.436241,-0.581654,-0.727068,-0.872481,-1.01789,-1.04851,-1.07912,-1.10973,-1.14035,-1.17096,-1.20157,-1.23219,-1.2628,-1.29341,-1.32403,-1.35464,-1.38526,-1.41587,-1.44648,-1.4771,-1.50771,-1.53832,-1.56894,-1.59955,-0.145414,-0.290827,-0.436241,-0.581654,-0.727068,-0.872481,-1.01789,-1.04851,-1.07912,-1.10973,-1.14035,-1.17096,-1.20157,-1.23219,-1.2628,-1.29341,-1.32403,-1.35464,-1.38526,-1.41587,-1.44648,-1.4771,-1.50771,-1.53832,-1.56894,-1.59955
0,0,0.212086,1.4846,1.52925,1.5739,1.61855,1.6632,1.70785,1.7525,1.79715,1.8418,1.88645,1.9311,1.97575,2.0204,2.06505,2.1097,2.15435,2.199,2.24365,2.2883,2.33295,0.212086,0.424173,0.636259,0.848345,1.06043,1.27252,1.4846,1.52925,1.5739,1.61855,1.6632,1.70785,1.7525,1.79715,1.8418,1.88645,1.9311,1.97575,2.0204,2.06505,2.1097,2.15435,2.199,2.24365,2.2883,2.33295,0.212086,0.424173,0.636259,0.848345,1.06043,1.27252,1.4846,1.52925,1.5739,1.61855,1.6632,1.70785,1.7525,1.79715,1.8418,1.88645,1.9311,1.97575,2.0204,2.06505,2.1097,2.15435,2.199,2.24365,2.2883,2.33295,0.212086,0.424173,0.636259,0.848345,1.06043,1.27252,1.4846,1.52925,1.5739,1.61855,1.6632,1.70785,1.7525,1.79715,1.8418,1.88645,1.9311,1.97575,2.0204,2.06505,2.1097,2.15435,2.199,2.24365,2.2883,2.33295,0.212086,0.424173,0.636259,0.848345,1.06043,1.27252,1.4846,1.52925,1.5739,1.61855,1.6632,1.70785,1.7525,1.79715,1.8418,1.88645,1.9311,1.97575,2.0204,2.06505,2.1097,2.15435,2.199,2.24365,2.2883,2.33295,0.212086,0.424173,0.636259,0.848345,1.06043,1.27252,1.4846,1.52925,1.5739,1.61855,1.6632,1.70785,1.7525,1.79715,1.8418,1.88645,1.9311,1.97575,2.0204,2.06505,2.1097,2.15435,2.199,2.24365,2.2883,2.33295,0.212086,0.424173,0.636259,0.848345,1.06043,1.27252,1.4846,1.52925,1.5739,1.61855,1.6632,1.70785,1.7525,1.79715,1.8418,1.88645,1.9311,1.97575,2.0204,2.06505,2.1097,2.15435,2.199,2.24365,2.2883,2.33295
0,0,-0.139396,-0.975774,-1.00512,-1.03447,-1.06381,-1.09316,-1.12251,-1.15185,-1.1812,-1.21055,-1.23989,-1.26924,-1.29859,-1.32793,-1.35728,-1.38663,-1.41597,-1.44532,-1.47467,-1.50401,-1.53336,-0.139396,-0.278793,-0.418189,-0.557585,-0.696982,-0.836378,-0.975774,-1.00512,-1.03447,-1.06381,-1.09316,-1.12251,-1.15185,-1.1812,-1.21055,-1.23989,-1.26924,-1.29859,-1.32793,-1.35728,-1.38663,-1.41597,-1.44532,-1.47467,-1.50401,-1.53336,-0.139396,-0.278793,-0.418189,-0.557585,-0.696982,-0.836378,-0.975774,-1.00512,-1.03447,-1.06381,-1.09316,-1.12251,-1.15185,-1.1812,-1.21055,-1.23989,-1.26924,-1.29859,-1.32793,-1.35728,-1.38663,-1.41597,-1.44532,-1.47467,-1.50401,-1.53336,-0.139396,-0.278793,-0.418189,-0.557585,-0.696982,-0.836378,-0.975774,-1.00512,-1.03447,-1.06381,-1.09316,-1.12251,-1.15185,-1.1812,-1.21055,-1.23989,-1.26924,-1.29859,-1.32793,-1.35728,-1.38663,-1.41597,-1.44532,-1.47467,-1.50401,-1.53336,-0.139396,-0.278793,-0.418189,-0.557585,-0.696982,-0.836378,-0.975774,-1.00512,-1.03447,-1.06381,-1.09316,-1.12251,-1.15185,-1.1812,-1.21055,-1.23989,-1.26924,-1.29859,-1.32793,-1.35728,-1.38663,-1.41597,-1.44532,-1.47467,-1.50401,-1.53336,-0.139396,-0.278793,-0.418189,-0.557585,-0.696982,-0.836378,-0.975774,-1.00512,-1.03447,-1.06381,-1.09316,-1.12251,-1.15185,-1.1812,-1.21055,-1.23989,-1.26924,-1.29859,-1.32793,-1.35728,-1.38663,-1.41597,-1.44532,-1.47467,-1.50401,-1.53336,-0.139396,-0.278793,-0.418189,-0.557585,-0.696982,-0.836378,-0.975774,-1.00512,-1.03447,-1.06381,-1.09316,-1.12251,-1.15185,-1.1812,-1.21055,-1.23989,-1.26924,-1.29859,-1.32793,-1.35728,-1.38663,-1.41597,-1.44532,-1.47467,-1.50401,-1.53336
0,0,-0.482602,-3.37822,-3.47982,-3.58142,-3.68302,-3.78462,-3.88622,-3.98782,-4.08942,-4.19102,-4.29262,-4.39422,-4.49582,-4.59742,-4.69902,-4.80062,-4.90222,-5.00382,-5.10543,-5.20703,-5.30863,-0.482602,-0.965205,-1.44781,-1.93041,-2.41301,-2.89561,-3.37822,-3.47982,-3.58142,-3.68302,-3.78462,-3.88622,-3.98782,-4.08942,-4.19102,-4.29262,-4.39422,-4.49582,-4.59742,-4.69902,-4.80062,-4.90222,-5.00382,-5.10543,-5.20703,-5.30863,-0.482602,-0.965205,-1.44781,-1.93041,-2.41301,-2.89561,-3.37822,-3.47982,-3.58142,-3.68302,-3.78462,-3.88622,-3.98782,-4.08942,-4.19102,-4.29262,-4.39422,-4.49582,-4.59742,-4.69902,-4.80062,-4.90222,-5.00382,-5.10543,-5.20703,-5.30863,-0.482602,-0.965205,-1.44781,-1.93041,-2.41301,-2.89561,-3.37822,-3.47982,-3.58142,-3.68302,-3.78462,-3.88622,-3.98782,-4.08942,-4.19102,-4.29262,-4.39422,-4.49582,-4.59742,-4.69902,-4.80062,-4.90222,-5.00382,-5.10543,-5.20703,-5.30863,-0.482602,-0.965205,-1.44781,-1.93041,-2.41301,-2.89561,-3.37822,-3.47982,-3.58142,-3.68302,-3.78462,-3.88622,-3.98782,-4.08942,-4.19102,-4.29262,-4.39422,-4.49582,-4.59742,-4.69902,-4.80062,-4.90222,-5.00382,-5.10543,-5.20703,-5.30863,-0.482602,-0.965205,-1.44781,-1.93041,-2.41301,-2.89561,-3.37822,-3.47982,-3.58142,-3.68302,-3.78462,-3.88622,-3.98782,-4.08942,-4.19102,-4.29262,-4.39422,-4.49582,-4.59742,-4.69902,-4.80062,-4.90222,-5.00382,-5.10543,-5.20703,-5.30863,-0.482602,-0.965205,-1.44781,-1.93041,-2.41301,-2.89561,-3.37822,-3.47982,-3.58142,-3.68302,-3.78462,-3.88622,-3.98782,-4.08942,-4.19102,-4.29262,-4.39422,-4.49582,-4.59742,-4.69902,-4.80062,-4.90222,-5.00382,-5.10543,-5.20703,-5.30863
